item,status,error,sort_by,collected_at_utc,base_price,currency,n_listings,cap_hit,discount_sample_n,avg_discount,median_discount,avg_ask,avg_predicted,key_trace,steam_sales_7d_mean,steam_sales_7d_median,steam_sales_7d_p10,steam_sales_7d_p25,steam_sales_7d_p75,steam_sales_7d_p90,steam_sales_7d_min,steam_sales_7d_max,steam_sales_7d_n,steam_sales_7d_iqr_risk%,steam_sales_7d_band_risk%,steam_sales_7d_downside_risk%,steam_sales_7d_tail_ratio,steam_turnover_proxy,steam_discount_risk_score,steam_daily_ret_3d,steam_daily_ret_7d,steam_daily_slope_7d,steam_daily_ema_gap_3_14,steam_daily_range_14d_pct,steam_daily_downside_14d_pct,trade_days,steam_trade_currency,risk_collected_at_utc,risk_rule_trend,risk_rule_price,risk_rule_liquidity,risk_rule_tail,risk_rule_listings,risk_pass
AK-47 | Aphrodite (Minimal Wear),ok,,best_deal,2026-04-17T00:32:36.971279+00:00,45.92,,50,True,8,-0.0098842031510376,-0.0050087108013937,46.38375,45.93,1/1,52.8045,50.6015,48.418,49.3863,53.018,58.0782,45.086,150.505,212,6.877633535020694,18.29427416223997,4.135064246418397,0.956849105263678,4.24,-0.036848219875547,0.0106022472800777,-0.0275640475577548,-0.0033892932228039,,0.1174601929563103,0.0190995372186054,7,3,2026-05-21T01:09:28.561376+00:00,True,True,True,True,True,True
Desert Eagle | Mecha Industries (Factory New),ok,,best_deal,2026-04-17T07:00:07.313081+00:00,17.7,,50,True,8,-0.0018834560655961,0.0002713026050086,18.04,18.005,1/1,17.8479,17.535,16.8461,17.0987,18.204,19.8453,14.057,22.074,188,6.192885437502451,16.804217863165984,3.8598378520722334,0.9607128599942972,3.76,-0.0269296955319085,-0.0590529553944187,-0.0314664555709479,-0.00630289204937,,0.2703018273104092,0.0073559460563956,7,3,2026-05-21T00:29:45.716915+00:00,True,True,True,True,True,True
Desert Eagle | Mecha Industries (Field-Tested),ok,,best_deal,2026-04-17T07:00:12.377277+00:00,6.04,,50,True,8,0.0087931210140999,0.010281871555236,6.3475,6.4037500000000005,1/1,7.1254,7.132,6.8477,6.939,7.238,7.3801,6.635,8.69,1944,4.196255648805686,7.471861228843293,3.989951441322592,0.9601374088614696,38.88,0.0009087095936663,0.0456366237482117,0.0392435660457841,0.0073176466103248,0.016867569079034,0.0644411000136817,0.0644411000136817,7,3,2026-05-20T23:28:09.136312+00:00,True,True,True,True,True,True
Desert Eagle | Mecha Industries (Minimal Wear),ok,,best_deal,2026-04-17T07:00:15.779679+00:00,8.31,,50,True,8,0.0017866988525689,0.0011911890322636,8.365,8.379999999999999,1/1,9.4147,9.411,8.854,9.077,9.703,10.013,8.12,12.115,687,6.649176288145128,12.310535651693636,5.916279860218598,0.940813941132717,13.74,-0.0340061500791564,0.0096174170365674,0.0298620094868478,-0.0004587089388149,,0.1417355804459333,0.0439652465194181,7,3,2026-05-21T00:03:23.995912+00:00,True,True,True,True,True,True
Desert Eagle | Mecha Industries (Well-Worn),ok,,best_deal,2026-04-17T07:00:26.423892+00:00,6.71,,33,False,8,-0.0087453709526801,-0.0114667477175222,6.6125,6.555,1/1->1/1,7.2507,7.259,6.9118,7.128,7.4132,7.563,6.512,7.807,160,3.9334133256099366,8.981201814997164,4.788503179003406,0.9521697203471552,4.848484848484849,-0.0412895353601164,0.0451413303332866,0.0304332755632581,0.0081946747892,,0.0993003229278794,0.0431916038751346,7,3,2026-05-21T01:04:10.349927+00:00,True,True,True,True,True,True
Desert Eagle | Mint Fan (Factory New),ok,,best_deal,2026-04-17T07:01:32.160192+00:00,3.46,,50,True,8,-0.0026507884107772,0.0026315789473683,3.82625,3.81625,1/1,2.3399,2.33,2.209,2.244,2.418,2.52,2.053,3.931,993,7.436215222872769,13.291166289157651,5.171161160733365,0.948068669527897,19.86,-0.0279761139363006,0.0165534804753819,0.0715883668903802,0.0212197381721896,0.0018249719514564,0.1947807933194154,0.0920668058455114,7,3,2026-05-21T00:33:22.886399+00:00,True,True,True,True,True,True
Desert Eagle | Mulberry (Factory New),ok,,best_deal,2026-04-17T07:47:39.351117+00:00,25.03,,50,True,8,-0.0093809272983532,-0.0091556959395353,26.4475,26.20125,1/1,23.862,23.34,22.49,22.918,24.096,25.927,19.847,46.724,240,4.93671947028749,14.403654345821815,3.562149023552098,0.9635818337617824,4.8,-0.0297338576626154,-0.0428934634626424,-0.0002998243885724,0.0037275560948453,,0.2267780634104541,0.0215509854327335,7,3,2026-05-21T01:07:11.612357+00:00,True,True,True,True,True,True
Desert Eagle | Mulberry (Field-Tested),ok,,best_deal,2026-04-17T07:47:42.882624+00:00,3.49,,50,True,8,-0.0343414542034638,-0.0477643450018044,4.43125,4.2925,1/1,3.8877,3.869,3.569,3.692,4.038,4.254,3.322,6.071,1788,8.899863672608484,17.619672299817363,7.716644802839732,0.922460584130266,35.76,-0.0802003921775796,0.0145042194092828,0.0245006657789614,-0.0068364424019015,-0.0204484653789441,0.1855991681829996,0.0631661034572393,7,3,2026-05-21T03:10:47.212528+00:00,True,True,True,True,True,True
Desert Eagle | Mulberry (Minimal Wear),ok,,best_deal,2026-04-17T07:47:48.625254+00:00,11.32,,50,True,8,0.020706506456555,0.0202176008208125,13.5275,13.81375,1/1,11.7835,11.729,11.115,11.497,12.131,12.532,6.213,14.642,895,5.380404803326688,12.025289599864216,5.21067594517757,0.9476511211526986,17.9,-0.0058710169117558,-0.0256663376110564,-0.0057085292142378,0.0053853603921052,-0.0329814602399679,0.2126815265113137,0.0516717325227963,7,3,2026-05-20T22:44:54.051250+00:00,True,True,True,True,True,True
Desert Eagle | Night (Minimal Wear),ok,,best_deal,2026-04-17T07:49:10.877957+00:00,25.57,,50,True,8,0.019831601878567,0.0110609790798805,26.66375,27.19375,1/1,24.9183,24.328,22.8195,23.0755,25.4605,28.7763,17.877,36.497,74,9.571278939574524,23.90532259423796,6.05378376534514,0.9379932587964486,1.48,-0.03281720215836,0.1100407879892388,-0.0024566192240201,0.0122779848987396,-0.0109631862127085,0.211984989445704,0.0991322023297631,7,3,2026-05-20T22:47:46.699229+00:00,True,True,True,True,True,True
Desert Eagle | Printstream (Battle-Scarred),ok,,best_deal,2026-04-17T07:52:24.114558+00:00,37.22,,50,True,8,0.0042318335746398,-0.0005337603416065,37.16875,37.325,1/1,40.8224,40.342,39.0815,39.707,41.921,43.229,20.184,49.32,306,5.423492984243941,10.159863212354004,3.087765540487576,0.968754647761638,6.12,-0.0095962219574988,0.0110739761560332,-0.0231571845104702,-0.0018388764381084,-0.0185083042146895,0.1009546598253491,0.0136291874290787,7,3,2026-05-20T23:49:55.586960+00:00,True,True,True,True,True,True
Desert Eagle | Printstream (Factory New),ok,,best_deal,2026-04-17T07:52:27.724019+00:00,87.49,,50,True,8,-0.0291845719805005,-0.0329337243644634,88.0025,85.50625,1/1,98.6621,97.97,93.716,95.508,99.236,103.6054,86.128,125.538,89,3.778553264120679,10.023504466254025,4.311686047631263,0.9565785444523832,1.78,-0.0634205365384516,0.0798971765345148,0.0605040637057712,0.0082387907984259,0.0048860141735207,0.1021394565722249,0.0739859111317541,7,3,2026-05-21T02:48:18.564149+00:00,True,True,True,True,True,True
Desert Eagle | Printstream (Field-Tested),ok,,best_deal,2026-04-17T07:52:31.522264+00:00,38.1,,50,True,8,0.0063930413734968,0.0050968388341197,44.03875,44.32,1/1,43.2129,42.903,41.164,42.007,44.415,45.761,39.608,48.685,1162,5.572410090505385,10.63802707062012,4.024261273832576,0.959466703960096,23.24,-0.0061589190549439,-0.0297207217561199,-0.0203759572986771,-0.0015527804579738,-0.0308797165621701,0.1156069364161848,0.0,7,3,2026-05-20T23:38:24.902985+00:00,True,True,True,True,True,True
Desert Eagle | Printstream (Minimal Wear),ok,,best_deal,2026-04-17T07:52:36.758220+00:00,47.13,,50,True,8,-0.0160980550288196,-0.0141804414235898,49.4425,48.65125,1/1,55.4893,55.347,53.199,54.198,56.446,57.963,50.283,69.138,481,4.051231498685328,8.5854389945449,3.871016574366595,0.9611903084178004,9.62,-0.0342857304375765,0.0011118483582304,0.0280089864466706,-0.0021102323033354,-0.0131423868281834,0.1051500223914017,0.0385669502910883,7,3,2026-05-21T01:44:49.541465+00:00,True,True,True,True,True,True
Desert Eagle | Sputnik (Factory New),ok,,best_deal,2026-04-17T07:53:32.756918+00:00,9.42,,50,True,8,0.0289867466653944,0.0214337609362621,10.5225,10.875,1/1,11.841,11.707,10.7918,11.132,12.0945,12.525,6.641,24.783,207,8.128536441178957,14.637277256988432,7.729076936069593,0.92182454941488,4.14,-0.034084760315396,-0.0078099443899247,0.0941022635043737,0.016318658428567,0.0168213813470714,0.1303935709870182,0.0998969709458067,7,3,2026-05-20T22:28:11.035598+00:00,True,True,True,True,True,True
Desert Eagle | The Bronze (Factory New),ok,,best_deal,2026-04-17T07:55:58.238657+00:00,16.89,,50,True,8,0.1750663266161816,0.1689466887245544,18.51375,22.45875,1/1,23.2475,23.1,22.2366,22.7255,23.981,24.291,16.252,25.344,147,5.400580707602974,8.837079255833965,3.713947736315743,0.9626233766233764,2.94,0.1498367736895356,0.0045028142589118,0.054398249452954,0.0125147735925449,0.0324195411560905,0.1477607603868343,0.1477607603868343,7,3,2026-05-20T21:16:52.577312+00:00,True,True,True,True,True,True
Desert Eagle | Trigger Discipline (Factory New),ok,,best_deal,2026-04-17T07:57:23.656956+00:00,9.52,,50,True,8,-0.0122851993636805,-0.0124159371045752,9.785,9.66625,1/1,10.1589,10.079,9.7501,9.877,10.2935,10.485,7.953,17.182,200,4.099853330577122,7.234050930711,3.237555247123221,0.96736779442405,4.0,-0.0306813517481923,0.0164629337539432,-0.0026117237376668,0.0067459805935632,-0.0255342293753919,0.1621084278925421,0.048152458539424,7,3,2026-05-21T01:23:20.473332+00:00,True,True,True,True,True,True
Desert Eagle | Urban DDPAT (Minimal Wear),ok,,best_deal,2026-04-17T07:58:13.762982+00:00,18.9,,50,True,8,0.0342147397864582,0.0324634769361932,20.5975,21.37375,1/1,18.8681,19.381,15.651,19.131,19.58,19.623,15.446,23.075,175,2.3796778689958087,21.051404221940743,19.76881615000981,0.8075434704091636,3.5,-0.150409171438133,0.0454669654079458,-0.0323216995447647,-0.0002517402564386,-0.0176776954829311,0.1321415503632848,0.043489624170195,7,3,2026-05-20T22:19:32.814772+00:00,True,True,True,True,True,True
Dual Berettas | Anodized Navy (Factory New),ok,,best_deal,2026-04-17T07:59:40.212865+00:00,30.78,,35,False,8,0.0717679066450103,0.0627069606375451,31.84,34.316250000000004,1/1->1/1,22.7362,22.375,20.6005,21.789,24.0712,25.5355,18.121,27.104,56,10.037737176836936,21.70547408977753,7.804734300366814,0.9206927374301676,1.6,0.0020200306007585,0.0979888268156425,0.1210869763621429,0.0199234276888218,-0.0135108668886658,0.2988908110308333,0.134710491503002,7,3,2026-05-20T21:47:41.635216+00:00,True,True,True,True,True,True
Dual Berettas | Flora Carnivora (Factory New),ok,,best_deal,2026-04-17T08:56:10.555130+00:00,8.44,,50,True,8,0.0468186169833845,0.044623066229642,8.3875,8.8,1/1,7.516,7.507,6.9214,7.257,7.646,8.0468,4.962,16.327,143,5.175625332623739,14.973390101117603,7.791378392762101,0.921992806713734,2.86,-0.0193634208508014,-0.047147385103011,-0.0776016364101253,-0.0084467754843441,-0.067952802801925,0.2318780318780318,0.0,7,3,2026-05-20T22:06:35.293093+00:00,True,True,True,True,True,True
Dual Berettas | Hemoglobin (Factory New),ok,,best_deal,2026-04-17T08:57:15.434076+00:00,34.46,,50,True,8,0.0551287073925664,0.0463511845024233,38.9475,41.28,1/1,26.653,26.444,25.085,25.49,27.678,28.99,19.882,32.961,61,8.209207218699593,14.651258770119677,5.098863167373272,0.9486083799727728,1.22,0.0110671352078464,0.0014813209046895,-0.0167778093076049,0.0121055741524084,-0.02701921752391,0.2278942241783614,0.0804141563548469,7,3,2026-05-20T21:57:15.803897+00:00,True,True,True,True,True,True
Dual Berettas | Melondrama (Battle-Scarred),ok,,best_deal,2026-04-17T08:59:57.400617+00:00,6.59,,46,False,8,-0.008372537690824,-0.0144012707722385,7.7775,7.7325,1/1->1/1,6.0622,6.031,5.796,5.927,6.229,6.342,5.178,6.947,724,4.981689815578512,9.006631255979668,3.876480485632269,0.9610346542861882,15.73913043478261,-0.0226626846773285,0.0888290713324362,0.02275600505689,0.0100974887024474,-0.0073546705771001,0.1457818294190358,0.0823547589616811,7,3,2026-05-21T01:02:56.554121+00:00,True,True,True,True,True,True
Dual Berettas | Melondrama (Factory New),ok,,best_deal,2026-04-17T09:00:01.037277+00:00,26.63,,50,True,8,0.0027288467773057,-0.0049887898980868,26.71875,26.7925,1/1,27.2239,25.379,24.076,25.033,26.7745,32.7096,2.502,51.922,175,6.396952677610476,31.713310730644768,4.786235623845228,0.9486583395720872,3.5,-0.0320692591856397,-0.0320470896010464,-0.0402807445834605,-0.0141633386487316,-0.0618938220190812,0.2554650238473768,0.0337639109697934,7,3,2026-05-20T23:59:14.044100+00:00,True,True,True,True,True,True
Dual Berettas | Melondrama (Field-Tested),ok,,best_deal,2026-04-17T09:00:04.723497+00:00,7.1,,50,True,8,0.0554730246704767,0.050422332163064,8.11125,8.5975,1/1,6.6719,6.64,6.468,6.55,6.798,6.9018,6.116,7.568,2234,3.7170820905589146,6.5018960116308655,2.577976288613434,0.9740963855421688,44.68,0.0628877836890982,0.0267614151799213,-0.0147976207746989,0.003191448231198,-0.0273182948366278,0.1564570755411574,0.0383595935797379,7,3,2026-05-20T21:56:41.577038+00:00,True,True,True,True,True,True
Dual Berettas | Melondrama (Minimal Wear),ok,,best_deal,2026-04-17T09:00:07.957196+00:00,9.03,,50,True,8,0.0203499587786411,0.0170450658619824,10.425,10.6375,1/1,8.7436,8.759,8.146,8.275,9.039,9.371,7.766,9.937,972,8.73781966238162,14.010247495310852,7.010842216020856,0.9300148418769266,19.44,-0.0235488455523139,-0.035825365741274,-0.0779907468605419,-0.0188689486328726,-0.0547058961385413,0.1689366786140981,0.0275985663082437,7,3,2026-05-20T22:46:35.866651+00:00,True,True,True,True,True,True
Dual Berettas | Melondrama (Well-Worn),ok,,best_deal,2026-04-17T09:00:12.328571+00:00,6.77,,50,True,8,-0.0054339067398583,-0.0051987280695935,6.70125,6.665,1/1,6.2503,6.242,6.044,6.1263,6.386,6.475,5.308,6.787,994,4.155000559973129,6.895669007887623,3.167847943298728,0.968279397628965,19.88,-0.010717776286241,0.0406220247540463,0.0234082397003745,0.0106673026732863,-0.012677025888807,0.1517230863068008,0.069685879841415,7,3,2026-05-21T00:47:01.252677+00:00,True,True,True,True,True,True
Dual Berettas | Panther (Minimal Wear),ok,,best_deal,2026-04-17T09:02:28.162518+00:00,4.73,,50,True,8,-0.0090529587684416,-0.0224276352070589,5.63,5.57875,1/1,5.898,5.85,5.2359,5.469,6.2708,6.5471,4.617,7.49,62,13.594438792811124,22.23126483553748,10.412004069175987,0.8950256410256411,1.24,-0.1061680390935182,0.0135605644126808,0.0114290939014354,-0.0076577138240562,-0.0422825558784683,0.2024046284577834,0.0133791357801482,7,3,2026-05-21T01:05:48.897651+00:00,True,True,True,True,True,True
Dual Berettas | Royal Consorts (Factory New),ok,,best_deal,2026-04-17T09:05:51.256293+00:00,22.97,,50,True,8,0.0900494650997607,0.0906546340419769,27.725,30.44625,1/1,31.9325,32.23,29.771,31.639,33.028,33.511,23.241,35.094,75,4.349800360134657,11.712205433335948,7.700618492131827,0.9237046230220292,1.5,0.0210020803518831,0.0336315182495403,-0.0240586235818656,0.0049641156148234,-0.0084359375950668,0.1148603823653578,0.0565707737772148,7,3,2026-05-20T21:39:36.469755+00:00,True,True,True,True,True,True
Dual Berettas | Royal Consorts (Field-Tested),ok,,best_deal,2026-04-17T09:05:55.145544+00:00,3.89,,50,True,8,0.006722005722136,0.0122397792826686,4.75375,4.8,1/1,4.503,4.444,4.28,4.3987,4.677,4.785,3.528,5.454,248,6.180324228292244,11.214745725072172,3.642016433488778,0.9630963096309632,4.96,-0.014193233417947,0.0038513819664705,-0.0663716814159293,-0.0125200018398892,-0.048299029230503,0.162265854208982,0.0311442112389979,7,3,2026-05-20T23:37:05.475265+00:00,True,True,True,True,True,True
Dual Berettas | Royal Consorts (Minimal Wear),ok,,best_deal,2026-04-17T09:06:00.251322+00:00,5.92,,50,True,8,-0.0022864269659647,-0.0083825182686902,6.25875,6.25125,1/1,8.0395,8.025,7.516,7.835,8.1455,8.32,6.947,11.556,126,3.8621804838609393,10.000621929224456,6.3312395049443415,0.9365732087227414,2.52,-0.0546679687458455,-0.0219385225582547,-0.0060461015241214,-0.0014602201987376,,0.1028386769737675,0.0377011785578507,7,3,2026-05-21T00:30:29.111047+00:00,True,True,True,True,True,True
Dual Berettas | Twin Turbo (Minimal Wear),ok,,best_deal,2026-04-17T09:51:05.827557+00:00,7.92,,50,True,8,0.0250784716740127,0.0255943628719945,8.42875,8.65,1/1,7.9937,7.856,7.3618,7.581,8.319,8.823,6.463,10.174,117,9.232270412950204,18.27939502358108,6.182368615284539,0.93709266802444,2.34,-0.0262702851426014,0.0474830191074717,0.0272036852589641,0.0026722424961481,-0.0235954416015298,0.2033816132355614,0.0833282831343556,7,3,2026-05-20T22:34:02.715267+00:00,True,True,True,True,True,True
FAMAS | 2A2F (Factory New),ok,,best_deal,2026-04-17T09:53:05.360420+00:00,7.37,,50,True,8,0.0720345816870758,0.0719029844207279,7.665,8.26,1/1,14.9684,15.049,13.246,13.7065,15.412,16.3232,0.796,34.216,259,11.394003367093347,20.557975468319924,12.04537559124555,0.8801913748421822,5.18,-0.0325994047236033,-0.0188958635119909,0.1102287629316625,0.0197178515118291,0.0294951195972121,0.1501738959249293,0.1309141019751953,7,3,2026-05-20T21:47:13.468129+00:00,True,True,True,True,True,True
FAMAS | Bad Trip (Battle-Scarred),ok,,best_deal,2026-04-17T09:57:01.482405+00:00,46.66,,35,False,8,-0.0303947801342227,-0.0149572649572651,48.26625,46.8425,1/1->1/1,52.8186,52.672,47.633,49.2595,56.772,58.368,45.217,59.227,251,14.223209248257234,20.32427970449804,9.540199853839356,0.9043324726609964,7.171428571428572,-0.1075508188970409,0.0268409499101975,-0.0047003752562961,-0.0228848475370309,-0.0385827089920677,0.2115635020892042,0.0709163346613546,7,3,2026-05-21T02:53:20.889562+00:00,True,True,True,True,True,True
FAMAS | Bad Trip (Field-Tested),ok,,best_deal,2026-04-17T09:57:12.960322+00:00,51.36,,50,True,8,0.0102840472804085,0.0,52.9875,53.56,1/1,56.4664,56.316,51.594,53.869,58.768,61.699,47.081,67.593,754,8.675955966734202,17.895598090191683,8.362495218395367,0.9161517153206904,15.08,-0.0492151840152965,0.0015402736250793,-0.0284418506539163,-0.0087552453828955,-0.0325008611181349,0.1447620770761716,0.0474579337796273,7,3,2026-05-20T23:21:28.907990+00:00,True,True,True,True,True,True
FAMAS | Bad Trip (Minimal Wear),ok,,best_deal,2026-04-17T09:57:17.618078+00:00,58.21,,50,True,8,-0.0255869751635013,-0.0263090883340462,59.4225,57.94125,1/1,63.2392,63.355,58.9701,60.539,65.941,68.154,0.046,76.167,322,8.542170046426902,14.522479727763784,6.93383218004022,0.93078841448978,6.44,-0.0774938382529859,-0.0440353392848883,-0.0148094004735195,-0.006967460846653,-0.0145950882061642,0.0777084240576765,0.0128062450605634,7,3,2026-05-21T02:32:09.541603+00:00,True,True,True,True,True,True
FAMAS | Bad Trip (Well-Worn),ok,,best_deal,2026-04-17T09:57:26.864655+00:00,48.27,,35,False,8,0.001376341729089,0.0,48.30125,48.3675,1/1->1/1,52.4384,51.775,48.4015,49.722,54.666,58.1135,44.656,59.544,316,9.428205284676867,18.52077866601575,6.433262647220357,0.9348430709802028,9.028571428571428,-0.0429315033008036,0.0760025743131811,-0.019769146207402,-0.0042300331815863,,0.1273060316629595,0.0706341937533877,7,3,2026-05-21T00:04:59.602635+00:00,True,True,True,True,True,True
FAMAS | Commemoration (Field-Tested),ok,,best_deal,2026-04-17T09:59:33.794657+00:00,34.43,,50,True,8,0.0135146114264919,0.0173140710546297,34.485,34.96,1/1,40.0209,39.807,36.812,38.197,42.1172,43.308,33.862,46.609,96,9.79538191295047,16.23151903130615,7.483589824316807,0.92476197653679,1.92,-0.0520136297877078,-0.1037597193248623,-0.0568057080131723,-0.0013272957197228,-0.0340144198376642,0.1426455418308778,0.0,7,3,2026-05-20T23:08:41.293496+00:00,True,True,True,True,True,True
FAMAS | Djinn (Field-Tested),ok,,best_deal,2026-04-17T10:04:04.181552+00:00,12.99,,50,True,8,0.0235232150841214,0.0166796971606819,13.9775,14.325,1/1,13.7759,13.786,12.8862,13.352,14.1505,14.661,10.039,18.964,148,5.796354503154051,12.883368781712983,6.531696658657504,0.9347308864064994,2.96,-0.0298398477839433,-0.0480445391435837,-0.0466028774007022,0.0003441927939266,-0.0237606105010061,0.1376173285198556,0.0417328519855595,7,3,2026-05-20T22:37:56.943139+00:00,True,True,True,True,True,True
FAMAS | Eye of Athena (Field-Tested),ok,,best_deal,2026-04-17T10:05:09.270676+00:00,5.72,,44,False,8,0.0207180565964137,0.0175908162633826,6.16,6.2925,1/1->1/1,6.1978,6.009,5.7815,5.92,6.42,6.921,3.969,9.776,296,8.067378747297429,18.38555616509084,3.6706573300203305,0.9621401231486104,6.727272727272728,0.0017720081073317,0.0639230898971157,0.0152905198776758,0.0138875940368373,0.0245412340834128,0.1265060240963855,0.0600824350031705,7,3,2026-05-20T22:44:23.413067+00:00,True,True,True,True,True,True
FAMAS | Eye of Athena (Minimal Wear),ok,,best_deal,2026-04-17T10:05:14.106993+00:00,11.59,,50,True,8,-0.0485030786622844,-0.0540655458066763,12.8575,12.27,1/1,11.5029,11.432,10.0432,10.571,12.2505,12.918,8.634,16.378,80,14.60066591902912,24.99195854958314,12.073477123160243,0.8785164450664801,1.6,-0.1609383829344705,-0.1525289228584554,-0.0705844631733235,-0.0203991900082407,-0.0725748880967855,0.296141146321029,0.0,7,3,2026-05-21T04:08:36.201333+00:00,True,True,True,True,True,True
FAMAS | Faulty Wiring (Factory New),ok,,best_deal,2026-04-17T10:05:41.221334+00:00,21.05,,50,True,8,0.1650851909788897,0.1540371289698827,25.17875,30.1825,1/1,17.9274,17.4955,17.3935,17.474,17.906,19.269,16.283,20.072,70,2.409719200776457,10.461639724667265,0.5689614779611116,0.9941699294104198,1.4,0.1669998010335107,0.0997481973217351,0.009985809638934,0.0091500449287638,-0.0247262347466835,0.2341676640474581,0.09876671696935,7,3,2026-05-20T21:18:48.690412+00:00,True,True,True,True,True,True
FAMAS | Mecha Industries (Factory New),ok,,best_deal,2026-04-17T10:49:41.958569+00:00,79.4,,50,True,8,-0.0298936155646766,-0.0314055702998529,83.22625,80.8425,1/1,120.7975,124.947,115.9952,121.0715,127.8385,128.774,50.138,133.386,60,5.601937126182244,10.578695751153791,7.410583828307709,0.9283552226143884,1.2,-0.0971510002313095,-0.0027414660813916,0.0079223206305354,-0.0035093192193804,0.0112855713073953,0.1077512193155709,0.0696279575960337,7,3,2026-05-21T02:51:49.112360+00:00,True,True,True,True,True,True
FAMAS | Neural Net (Factory New),ok,,best_deal,2026-04-17T10:51:35.924022+00:00,25.7,,45,False,8,0.0265342322041612,0.0191203707627228,28.77,29.525,1/1->1/1,16.4581,16.172,14.9816,15.636,17.573,17.901,13.66,18.786,89,11.769280779676883,17.738378063081395,7.23291266914164,0.926391293593866,1.9777777777777776,-0.0363170487954659,0.0821545157780194,0.1521529252751496,0.0180414377527841,-0.0366459773007064,0.3872130048600636,0.1320596614714261,7,3,2026-05-20T22:31:15.147002+00:00,True,True,True,True,True,True
FAMAS | Pulse (Factory New),ok,,best_deal,2026-04-17T10:54:30.049945+00:00,63.77,,50,True,8,0.0418561846421117,0.0493066928788041,68.24625,70.975,1/1,46.5733,47.461,43.0422,45.027,48.591,49.9618,36.251,51.496,69,7.652453229640158,14.857439777726714,9.487839599083587,0.9068961884494638,1.38,-0.0454906722075939,0.0126543144069422,-0.0622075229538947,-0.0055267872502121,-0.0537748518948515,0.2367010917053554,0.0263293644527261,7,3,2026-05-20T22:11:43.479920+00:00,True,True,True,True,True,True
FAMAS | Pulse (Minimal Wear),ok,,best_deal,2026-04-17T10:54:47.413704+00:00,11.86,,50,True,8,-0.037058688056485,-0.0296842283950806,12.395,11.95375,1/1,13.7607,13.586,12.258,12.953,13.949,14.9096,11.308,39.854,83,7.238003880616542,19.269368564099214,9.65067184082206,0.9022523185632269,1.66,-0.1250677737320842,-0.0515972324451641,-0.0335283528352835,-0.0108246574037339,-0.0308955119152133,0.0987970508343034,0.0,7,3,2026-05-21T03:21:46.523197+00:00,True,True,True,True,True,True
FAMAS | Rapid Eye Movement (Battle-Scarred),ok,,best_deal,2026-04-17T10:55:03.682221+00:00,6.62,,50,True,8,0.0553015822664895,0.0530266819263049,8.33125,8.8525,1/1,6.0587,6.015,5.8514,5.92,6.182,6.3538,5.426,6.765,847,4.324360011223537,8.292207899384351,2.7002492283823223,0.9728013300083126,16.94,0.0533755387568277,0.0194355247591684,-0.0636448307978888,-0.0021361537995968,-0.0404032163121081,0.1560013262599469,0.0190649867374005,7,3,2026-05-20T21:57:00.523362+00:00,True,True,True,True,True,True
FAMAS | Rapid Eye Movement (Factory New),ok,,best_deal,2026-04-17T10:55:07.126712+00:00,31.79,,50,True,8,0.0001422013356418,-0.005591863245667,32.2475,32.2575,1/1,30.8912,29.426,27.217,28.567,30.0003,35.755,24.219,54.252,130,4.639832703164652,27.63893924483349,7.150903817268346,0.9249303337184802,2.6,-0.0602407868216959,0.08727046269335,0.0687247700350737,0.0130532111213966,0.0048097553616226,0.193550883928295,0.1489364995820303,7,3,2026-05-21T00:13:40.676800+00:00,True,True,True,True,True,True
FAMAS | Rapid Eye Movement (Field-Tested),ok,,best_deal,2026-04-17T10:55:10.623639+00:00,7.12,,50,True,8,0.0469120788313725,0.0427861452674654,7.6475,8.02625,1/1,6.6529,6.645,6.45,6.552,6.748,6.851,5.997,7.51,2290,2.946083662763616,6.027446677388805,2.931052623667865,0.9706546275395036,45.8,0.0510064696561763,0.0216044719746184,-0.0232558139534884,0.0016048181187621,-0.0264878755914517,0.1448535936113575,0.0358621709553386,7,3,2026-05-20T22:06:15.804501+00:00,True,True,True,True,True,True
FAMAS | Rapid Eye Movement (Well-Worn),ok,,best_deal,2026-04-17T10:55:19.020589+00:00,6.73,,50,True,8,-0.0003692664348402,0.0,6.705,6.702500000000001,1/1,6.2293,6.24,6.022,6.082,6.361,6.479,5.006,6.765,1059,4.478833897869743,7.336297818374453,3.499590644213635,0.9650641025641026,21.18,-0.0084459420407137,0.0225599999999999,-0.008532423208191,0.0097465653330031,-0.0212249095920299,0.1652323580034423,0.0527304021279924,7,3,2026-05-21T00:17:43.261490+00:00,True,True,True,True,True,True
FAMAS | Roll Cage (Field-Tested),ok,,best_deal,2026-04-17T10:55:46.909319+00:00,115.47,,50,True,8,-0.0153900673885723,-0.0186047674069127,118.035,116.25375,1/1,126.8756,128.92,120.8056,123.722,130.888,133.7492,69.465,140.475,69,5.648052107733883,10.201803971764472,6.395555961902831,0.9370586410176854,1.38,-0.0718140878664703,-0.027914981631834,-0.0612982560739305,0.0017281027673188,-0.0216002574539645,0.0993211861379064,0.0,7,3,2026-05-21T01:40:42.516407+00:00,True,True,True,True,True,True
