item,status,error,sort_by,collected_at_utc,base_price,currency,n_listings,cap_hit,discount_sample_n,avg_discount,median_discount,avg_ask,avg_predicted,key_trace
StatTrak™ FAMAS | Survivor Z (Field-Tested),ok,,best_deal,2026-05-11T14:11:26.644476+00:00,0.91,,24,False,8,-0.0645604395604394,-0.0274725274725273,0.96875,0.91,1/1->1/1
StatTrak™ FAMAS | Survivor Z (Minimal Wear),ok,,best_deal,2026-05-11T14:11:36.175681+00:00,1.71,,15,False,8,-1.3750870506319317,-1.5965168124979048,4.1325,1.7575,1/1->1/1
StatTrak™ FAMAS | Survivor Z (Well-Worn),ok,,best_deal,2026-05-11T14:11:46.726241+00:00,1.52,,5,False,5,-0.1967073131076641,-0.0296296296296294,1.618,1.354,1/1->1/1
StatTrak™ FAMAS | Valence (Battle-Scarred),ok,,best_deal,2026-05-11T14:11:58.340652+00:00,5.99,,9,False,8,-0.4690429105402894,-0.1399222874751989,9.405,5.97125,1/1->1/1
StatTrak™ FAMAS | Valence (Factory New),ok,,best_deal,2026-05-11T14:12:09.476549+00:00,30.99,,9,False,8,-0.8556395435203055,-1.0192890376676311,65.69,35.0025,1/1->1/1
StatTrak™ FAMAS | Valence (Field-Tested),ok,,best_deal,2026-05-11T14:12:22.089013+00:00,6.23,,11,False,8,-2.288549851720123,-1.946469104665826,20.34875,6.1575,1/1->1/1
StatTrak™ FAMAS | Valence (Minimal Wear),ok,,best_deal,2026-05-11T14:12:31.576194+00:00,11.18,,17,False,8,-0.4813615622223448,-0.483664546899841,17.11125,11.52,1/1->1/1
StatTrak™ FAMAS | Valence (Well-Worn),ok,,best_deal,2026-05-11T14:12:41.995251+00:00,8.5,,5,False,5,-0.1811895202983265,-0.1494252873563217,9.34,7.907999999999999,1/1->1/1
StatTrak™ FAMAS | ZX Spectron (Battle-Scarred),ok,,best_deal,2026-05-11T14:12:52.174155+00:00,5.4,,6,False,6,-6.847084473010424,-0.479699604743083,41.00833333333333,5.135,1/1->1/1
StatTrak™ FAMAS | ZX Spectron (Factory New),ok,,best_deal,2026-05-11T14:13:03.448310+00:00,30.99,,18,False,8,-0.2135363059987031,-0.2471187325376085,37.575,30.91125,1/1->1/1
StatTrak™ FAMAS | ZX Spectron (Field-Tested),ok,,best_deal,2026-05-11T14:13:11.970627+00:00,6.18,,13,False,8,-0.6376902893434994,-0.4940905514392499,10.09625,6.14125,1/1->1/1
StatTrak™ FAMAS | ZX Spectron (Minimal Wear),ok,,best_deal,2026-05-11T14:13:22.055088+00:00,12.35,,6,False,6,-1.933668436065047,-1.2843994351259815,39.196666666666665,13.173333333333334,1/1->1/1
StatTrak™ FAMAS | ZX Spectron (Well-Worn),ok,,best_deal,2026-05-11T14:13:32.525589+00:00,4.99,,2,False,2,-0.5967430094412068,-0.5967430094412068,7.51,4.705,1/1->1/1
StatTrak™ Five-SeveN | Angry Mob (Battle-Scarred),ok,,best_deal,2026-05-11T14:13:40.459952+00:00,60.43,,1,False,1,-0.0120274914089346,-0.0120274914089346,58.9,58.2,1/1->1/1
StatTrak™ Five-SeveN | Angry Mob (Factory New),ok,,best_deal,2026-05-11T14:13:50.986261+00:00,87.79,,9,False,8,-0.4068042482356263,-0.2964611867019956,125.00125,88.4425,1/1->1/1
StatTrak™ Five-SeveN | Angry Mob (Field-Tested),ok,,best_deal,2026-05-11T14:14:04.208455+00:00,51.91,,8,False,8,-0.2589516337145497,-0.139422252271416,66.37,52.82375,1/1->1/1
StatTrak™ Five-SeveN | Angry Mob (Minimal Wear),ok,,best_deal,2026-05-11T14:14:15.937089+00:00,55.98,,9,False,8,-0.1381995977916878,-0.1275838854041338,64.77250000000001,57.00125,1/1->1/1
StatTrak™ Five-SeveN | Angry Mob (Well-Worn),ok,,best_deal,2026-05-11T14:14:28.937947+00:00,58.75,,5,False,5,-0.1652915606958923,-0.1856986501276907,65.438,56.166,1/1->1/1
StatTrak™ Five-SeveN | Boost Protocol (Factory New),ok,,best_deal,2026-05-11T14:14:40.041528+00:00,17.13,,31,False,8,-0.2414404909176596,-0.2459665291351034,22.16625,17.81625,1/1->1/1
StatTrak™ Five-SeveN | Boost Protocol (Field-Tested),ok,,best_deal,2026-05-11T14:14:52.437367+00:00,6.82,,28,False,8,-0.0969274908649227,-0.0721575261625619,7.675,7.0025,1/1->1/1
StatTrak™ Five-SeveN | Boost Protocol (Minimal Wear),ok,,best_deal,2026-05-11T14:15:02.403565+00:00,10.24,,21,False,8,-0.332186542697745,-0.2934582166199814,13.95,10.45,1/1->1/1
StatTrak™ Five-SeveN | Boost Protocol (Well-Worn),ok,,best_deal,2026-05-11T14:15:11.670735+00:00,,,0,False,0,,,,,1/1
StatTrak™ Five-SeveN | Buddy (Battle-Scarred),ok,,best_deal,2026-05-11T14:15:24.029246+00:00,1.71,,1,False,1,-1.0833333333333337,-1.0833333333333337,3.5,1.68,1/1->1/1
StatTrak™ Five-SeveN | Buddy (Factory New),ok,,best_deal,2026-05-11T14:15:34.309834+00:00,6.0,,12,False,8,-0.7173862033237959,-0.6941448820634318,13.305,7.68125,1/1->1/1
StatTrak™ Five-SeveN | Buddy (Field-Tested),ok,,best_deal,2026-05-11T14:15:44.394211+00:00,1.32,,5,False,5,-1.9661118007423872,-1.601626016260163,3.892,1.334,1/1->1/1
StatTrak™ Five-SeveN | Buddy (Minimal Wear),ok,,best_deal,2026-05-11T14:15:52.698195+00:00,3.31,,49,False,8,0.0059343992339377,0.0026607327562742,4.0600000000000005,4.08875,1/1->1/1
StatTrak™ Five-SeveN | Buddy (Well-Worn),ok,,best_deal,2026-05-11T14:16:02.164399+00:00,2.23,,3,False,3,-1.2494974874371858,-1.0499999999999998,4.489999999999999,1.9966666666666668,1/1->1/1
StatTrak™ Five-SeveN | Capillary (Battle-Scarred),ok,,best_deal,2026-05-11T14:16:14.504641+00:00,0.34,,14,False,8,-0.775735294117647,-0.5735294117647058,0.60375,0.34,1/1->1/1
StatTrak™ Five-SeveN | Capillary (Factory New),ok,,best_deal,2026-05-11T14:16:24.405366+00:00,1.6,,34,False,8,-0.3986270018326948,-0.4104436100681407,2.80625,2.0325,1/1->1/1
StatTrak™ Five-SeveN | Capillary (Field-Tested),ok,,best_deal,2026-05-11T14:16:36.771845+00:00,0.28,,29,False,8,-0.450892857142857,-0.4642857142857142,0.40625,0.28,1/1->1/1
StatTrak™ Five-SeveN | Capillary (Minimal Wear),ok,,best_deal,2026-05-11T14:16:48.101233+00:00,0.88,,23,False,8,-0.1690340909090909,-0.1193181818181818,1.02875,0.88,1/1->1/1
StatTrak™ Five-SeveN | Capillary (Well-Worn),ok,,best_deal,2026-05-11T14:16:58.234549+00:00,0.62,,7,False,7,-2.9354838709677424,-0.8387096774193548,2.4400000000000004,0.62,1/1->1/1
StatTrak™ Five-SeveN | Case Hardened (Battle-Scarred),ok,,best_deal,2026-05-11T14:17:06.435584+00:00,26.29,,36,False,8,0.0361354127044503,0.0642829973373906,25.34,26.29,1/1->1/1
StatTrak™ Five-SeveN | Case Hardened (Factory New),ok,,best_deal,2026-05-11T14:17:19.050370+00:00,78.73,,42,False,8,-0.0295313095389305,-0.0320081290486472,81.055,78.73,1/1->1/1
StatTrak™ Five-SeveN | Case Hardened (Field-Tested),ok,,best_deal,2026-05-11T14:17:27.483600+00:00,22.51,,50,True,8,-0.2151266103953797,-0.1648156374944469,27.3525,22.51,1/1
StatTrak™ Five-SeveN | Case Hardened (Minimal Wear),ok,,best_deal,2026-05-11T14:17:37.023195+00:00,40.0,,50,True,8,-0.0891875,-0.1062499999999999,43.5675,40.0,1/1
StatTrak™ Five-SeveN | Case Hardened (Well-Worn),ok,,best_deal,2026-05-11T14:17:45.901055+00:00,22.92,,50,True,8,-0.0706392746035358,-0.0672429622884892,24.55,22.93,1/1
StatTrak™ Five-SeveN | Copper Galaxy (Factory New),ok,,best_deal,2026-05-11T14:17:57.093382+00:00,29.51,,50,True,8,-0.0208557300178893,-0.0352841108807915,30.69875,30.05875,1/1
StatTrak™ Five-SeveN | Copper Galaxy (Field-Tested),ok,,best_deal,2026-05-11T14:18:07.358507+00:00,22.4,,2,False,2,-0.3039105573507764,-0.3039105573507764,27.935,21.43,1/1->1/1
StatTrak™ Five-SeveN | Copper Galaxy (Minimal Wear),ok,,best_deal,2026-05-11T14:18:20.045436+00:00,22.39,,26,False,8,-0.088656896030804,-0.0459611054579172,23.68375,21.7475,1/1->1/1
StatTrak™ Five-SeveN | Dark Polymer (Battle-Scarred),ok,,best_deal,2026-05-11T14:18:32.312440+00:00,0.18,,13,False,8,-10.875,-7.388888888888889,2.1375,0.18,1/1->1/1
StatTrak™ Five-SeveN | Dark Polymer (Factory New),ok,,best_deal,2026-05-11T14:18:40.494080+00:00,2.3,,35,False,8,-1.1336956521739132,-1.1717391304347828,4.9075,2.3,1/1->1/1
StatTrak™ Five-SeveN | Dark Polymer (Field-Tested),ok,,best_deal,2026-05-11T14:18:48.703394+00:00,0.26,,23,False,8,-0.5624999999999999,-0.6538461538461537,0.40625,0.26,1/1->1/1
StatTrak™ Five-SeveN | Dark Polymer (Minimal Wear),ok,,best_deal,2026-05-11T14:18:59.476733+00:00,0.77,,13,False,8,-0.5275974025974026,-0.5454545454545454,1.17625,0.77,1/1->1/1
StatTrak™ Five-SeveN | Dark Polymer (Well-Worn),ok,,best_deal,2026-05-11T14:19:08.909184+00:00,0.22,,7,False,7,-0.1948051948051948,-0.1363636363636364,0.2628571428571428,0.22,1/1->1/1
StatTrak™ Five-SeveN | Fairy Tale (Battle-Scarred),ok,,best_deal,2026-05-11T14:19:18.551398+00:00,39.26,,7,False,7,-0.4257008790514847,-0.5102848101265822,53.10714285714285,37.24142857142857,1/1->1/1
StatTrak™ Five-SeveN | Fairy Tale (Factory New),ok,,best_deal,2026-05-11T14:19:27.963290+00:00,237.59,,11,False,8,-0.0923009131695005,-0.1014448790561453,249.6925,228.58,1/1->1/1
StatTrak™ Five-SeveN | Fairy Tale (Field-Tested),ok,,best_deal,2026-05-11T14:19:40.351005+00:00,34.12,,19,False,8,-0.2140511134493906,-0.2055246883429868,40.37375,33.25625,1/1->1/1
StatTrak™ Five-SeveN | Fairy Tale (Minimal Wear),ok,,best_deal,2026-05-11T14:59:58.069170+00:00,80.62,,13,False,8,-0.069246579966587,-0.0753865329733239,88.01625,82.37625,1/1->1/1
StatTrak™ Five-SeveN | Fairy Tale (Well-Worn),ok,,best_deal,2026-05-11T15:00:14.908707+00:00,37.14,,10,False,8,-0.0928591634320883,-0.0605653932366081,38.12125,34.87375,1/1->1/1
StatTrak™ Five-SeveN | Flame Test (Battle-Scarred),ok,,best_deal,2026-05-11T15:00:34.279512+00:00,0.2,,7,False,7,-9.830193236714976,-12.88888888888889,2.6957142857142857,0.2328571428571428,1/1->1/1
StatTrak™ Five-SeveN | Flame Test (Factory New),ok,,best_deal,2026-05-11T15:00:42.686339+00:00,1.24,,50,True,8,-0.6549586776859505,-0.5454545454545456,2.0025,1.21,1/1
StatTrak™ Five-SeveN | Flame Test (Field-Tested),ok,,best_deal,2026-05-11T15:01:01.272159+00:00,0.17,,27,False,8,-1.3889705882352938,-1.1470588235294117,0.4125,0.17375,1/1->1/1
StatTrak™ Five-SeveN | Flame Test (Minimal Wear),ok,,best_deal,2026-05-11T15:01:17.005600+00:00,0.45,,16,False,8,-1.2678506375227685,-0.9222222222222222,1.0425,0.47,1/1->1/1
StatTrak™ Five-SeveN | Flame Test (Well-Worn),ok,,best_deal,2026-05-11T15:01:35.344109+00:00,0.31,,9,False,8,-7.883064516129032,-1.1451612903225803,2.75375,0.31,1/1->1/1
StatTrak™ Five-SeveN | Fowl Play (Battle-Scarred),ok,,best_deal,2026-05-11T15:01:54.486298+00:00,17.23,,9,False,8,-0.3300778455751096,-0.1365658428705863,22.225,16.67125,1/1->1/1
StatTrak™ Five-SeveN | Fowl Play (Factory New),ok,,best_deal,2026-05-11T15:02:10.845754+00:00,41.01,,16,False,8,-0.0680697361003624,-0.0561118865412073,42.28875,39.59375,1/1->1/1
StatTrak™ Five-SeveN | Fowl Play (Field-Tested),ok,,best_deal,2026-05-11T15:02:27.719878+00:00,17.18,,25,False,8,-0.0862978107448377,-0.0636308805790109,18.4225,16.92875,1/1->1/1
StatTrak™ Five-SeveN | Fowl Play (Minimal Wear),ok,,best_deal,2026-05-11T15:02:44.958816+00:00,22.05,,18,False,8,-0.1638805614683814,-0.1116293001778446,25.27375,21.72,1/1->1/1
StatTrak™ Five-SeveN | Fowl Play (Well-Worn),ok,,best_deal,2026-05-11T15:02:57.829285+00:00,16.01,,11,False,8,-0.3922331840730897,-0.314137650344547,21.0,15.07375,1/1->1/1
StatTrak™ Five-SeveN | Hybrid (Battle-Scarred),ok,,best_deal,2026-05-11T15:03:12.088967+00:00,0.88,,24,False,8,-0.0014204545454545,0.0,0.88125,0.88,1/1->1/1
StatTrak™ Five-SeveN | Hybrid (Factory New),ok,,best_deal,2026-05-11T15:03:28.754609+00:00,5.41,,43,False,8,-0.1051585915554156,-0.1200316048417313,6.68,6.0375,1/1->1/1
StatTrak™ Five-SeveN | Hybrid (Field-Tested),ok,,best_deal,2026-05-11T15:03:38.196769+00:00,0.96,,50,True,8,-0.06640625,-0.0729166666666667,1.02375,0.96,1/1
StatTrak™ Five-SeveN | Hybrid (Minimal Wear),ok,,best_deal,2026-05-11T15:03:57.504969+00:00,1.76,,36,False,8,-0.0570920758795706,-0.0467663787655361,2.2125,2.1025,1/1->1/1
StatTrak™ Five-SeveN | Hybrid (Well-Worn),ok,,best_deal,2026-05-11T15:04:04.696859+00:00,0.89,,50,True,8,0.0028089887640449,0.0,0.8875,0.89,1/1
StatTrak™ Five-SeveN | Hyper Beast (Battle-Scarred),ok,,best_deal,2026-05-11T15:04:23.779046+00:00,1771.92,,2,False,2,0.0342868713363053,0.0342868713363053,1885.96,1983.43,1/1->1/1
StatTrak™ Five-SeveN | Hyper Beast (Factory New),ok,,best_deal,2026-05-11T15:04:38.397361+00:00,733.59,,6,False,6,-2.749270207099031,-0.2183740381126947,2967.853333333333,761.5766666666667,1/1->1/1
StatTrak™ Five-SeveN | Hyper Beast (Field-Tested),ok,,best_deal,2026-05-11T15:04:52.327718+00:00,200.74,,4,False,4,-0.0577164049891174,-0.0470955638824911,207.5675,196.18,1/1->1/1
StatTrak™ Five-SeveN | Hyper Beast (Minimal Wear),ok,,best_deal,2026-05-11T15:05:01.845734+00:00,284.93,,10,False,8,-0.2658354370713067,-0.2044599797635076,356.24125,280.71375,1/1->1/1
StatTrak™ Five-SeveN | Hyper Beast (Well-Worn),ok,,best_deal,2026-05-11T15:05:10.687289+00:00,170.24,,2,False,2,-0.1701938482661985,-0.1701938482661985,190.215,162.195,1/1->1/1
StatTrak™ Five-SeveN | Kami (Factory New),ok,,best_deal,2026-05-11T15:05:21.583491+00:00,5.08,,50,True,8,-0.776781329505755,-0.7653481065730481,9.285,5.22125,1/1
StatTrak™ Five-SeveN | Kami (Field-Tested),ok,,best_deal,2026-05-11T15:05:32.135179+00:00,4.84,,49,False,8,-0.3284609259344111,-0.3366213945076226,6.3525,4.77125,1/1->1/1
StatTrak™ Five-SeveN | Kami (Minimal Wear),ok,,best_deal,2026-05-11T15:05:39.347192+00:00,4.33,,50,True,8,-0.437994483851161,-0.4499937019775791,6.66125,4.6375,1/1
StatTrak™ Five-SeveN | Monkey Business (Battle-Scarred),ok,,best_deal,2026-05-11T15:05:51.665640+00:00,11.74,,6,False,6,-0.4990805735737715,-0.2864961925234424,16.895,11.223333333333334,1/1->1/1
StatTrak™ Five-SeveN | Monkey Business (Field-Tested),ok,,best_deal,2026-05-11T15:06:01.686495+00:00,13.26,,50,True,8,0.0146417840902769,0.0148974005787927,13.75,13.95375,1/1
StatTrak™ Five-SeveN | Monkey Business (Minimal Wear),ok,,best_deal,2026-05-11T15:06:13.138791+00:00,57.45,,13,False,8,-0.1699811115284733,-0.1461266656594193,68.705,58.845,1/1->1/1
StatTrak™ Five-SeveN | Monkey Business (Well-Worn),ok,,best_deal,2026-05-11T15:06:25.408447+00:00,11.87,,9,False,8,-1.2408472969577726,-0.3743474083794171,25.3325,11.29625,1/1->1/1
StatTrak™ Five-SeveN | Nightshade (Battle-Scarred),ok,,best_deal,2026-05-11T15:06:33.767905+00:00,4.25,,9,False,8,-5.072975017196091,-0.5288226961517274,23.98,3.94,1/1->1/1
StatTrak™ Five-SeveN | Nightshade (Factory New),ok,,best_deal,2026-05-11T15:06:42.879654+00:00,5.82,,50,True,8,-0.45869189907692,-0.3450097790232653,8.54625,5.87625,1/1
StatTrak™ Five-SeveN | Nightshade (Field-Tested),ok,,best_deal,2026-05-11T15:06:50.141022+00:00,2.82,,50,True,8,-0.1911260997698377,-0.1682240940598403,3.11625,2.61625,1/1
StatTrak™ Five-SeveN | Nightshade (Minimal Wear),ok,,best_deal,2026-05-11T15:07:01.578617+00:00,3.35,,36,False,8,-0.4421130714709191,-0.4930625837982787,4.69625,3.255,1/1->1/1
StatTrak™ Five-SeveN | Nightshade (Well-Worn),ok,,best_deal,2026-05-11T15:07:10.040316+00:00,5.91,,4,False,4,-11.636142318915091,-5.221597001664607,68.3225,5.42,1/1->1/1
StatTrak™ Five-SeveN | Retrobution (Battle-Scarred),ok,,best_deal,2026-05-11T15:07:18.741570+00:00,2.15,,5,False,5,-3.194286077018602,-0.0943396226415094,8.592,2.13,1/1->1/1
StatTrak™ Five-SeveN | Retrobution (Factory New),ok,,best_deal,2026-05-11T15:07:31.505510+00:00,12.93,,12,False,8,-0.5844037756183827,-0.6271826814425207,20.635,12.97,1/1->1/1
StatTrak™ Five-SeveN | Retrobution (Field-Tested),ok,,best_deal,2026-05-11T15:07:41.986393+00:00,2.33,,7,False,7,-4.461488863583948,-3.797297297297298,12.018571428571429,2.202857142857143,1/1->1/1
StatTrak™ Five-SeveN | Retrobution (Minimal Wear),ok,,best_deal,2026-05-11T15:07:54.099053+00:00,5.79,,5,False,5,-0.9048275959574223,-0.6315789473684212,10.518,5.52,1/1->1/1
StatTrak™ Five-SeveN | Retrobution (Well-Worn),ok,,best_deal,2026-05-11T15:08:04.469226+00:00,1.89,,6,False,6,-0.8508426196238145,-0.5153922378199834,3.233333333333333,1.7466666666666668,1/1->1/1
StatTrak™ Five-SeveN | Scrawl (Battle-Scarred),ok,,best_deal,2026-05-11T15:08:13.314991+00:00,0.09,,31,False,8,-0.0555555555555555,-0.0555555555555555,0.095,0.09,1/1->1/1
StatTrak™ Five-SeveN | Scrawl (Factory New),ok,,best_deal,2026-05-11T15:08:22.100406+00:00,1.29,,50,True,8,-0.185460454510007,-0.1823863636363635,1.92375,1.6275,1/1
StatTrak™ Five-SeveN | Scrawl (Field-Tested),ok,,best_deal,2026-05-11T15:08:30.274273+00:00,0.09,,25,False,8,-0.7827901430842608,-0.7777777777777778,0.21875,0.145,1/1->1/1
StatTrak™ Five-SeveN | Scrawl (Minimal Wear),ok,,best_deal,2026-05-11T15:08:39.381960+00:00,0.19,,50,True,8,-0.3355263157894737,-0.368421052631579,0.25375,0.19,1/1
StatTrak™ Five-SeveN | Scrawl (Well-Worn),ok,,best_deal,2026-05-11T15:08:51.527660+00:00,0.07,,33,False,8,-0.29371921182266,-0.1748768472906403,0.12375,0.0975,1/1->1/1
StatTrak™ Five-SeveN | Scumbria (Battle-Scarred),ok,,best_deal,2026-05-11T15:09:02.200450+00:00,0.19,,17,False,8,-0.6250000000000001,-0.605263157894737,0.30875,0.19,1/1->1/1
StatTrak™ Five-SeveN | Scumbria (Factory New),ok,,best_deal,2026-05-11T15:09:13.324861+00:00,4.46,,23,False,8,-0.2956402947324172,-0.2800891104711966,6.645,5.13375,1/1->1/1
StatTrak™ Five-SeveN | Scumbria (Field-Tested),ok,,best_deal,2026-05-11T15:09:22.992739+00:00,0.23,,23,False,8,-0.5397717024946174,-0.6012585812356979,0.6,0.47375,1/1->1/1
StatTrak™ Five-SeveN | Scumbria (Minimal Wear),ok,,best_deal,2026-05-11T15:09:34.705773+00:00,0.64,,8,False,8,-5.767578125,-2.625,4.33125,0.64,1/1->1/1
StatTrak™ Five-SeveN | Scumbria (Well-Worn),ok,,best_deal,2026-05-11T15:09:45.385675+00:00,0.19,,19,False,8,-1.4276315789473684,-1.1052631578947367,0.46125,0.19,1/1->1/1
StatTrak™ Five-SeveN | Triumvirate (Battle-Scarred),ok,,best_deal,2026-05-11T15:09:54.448345+00:00,3.31,,8,False,8,-5.646758766041987,-0.3853037766830871,27.9825,3.1525,1/1->1/1
StatTrak™ Five-SeveN | Triumvirate (Factory New),ok,,best_deal,2026-05-11T15:10:07.349841+00:00,10.84,,24,False,8,-0.1602031958467318,-0.1065595031645099,13.09,11.15125,1/1->1/1
StatTrak™ Five-SeveN | Triumvirate (Field-Tested),ok,,best_deal,2026-05-11T15:10:15.544453+00:00,3.83,,9,False,8,-0.4990982042510005,-0.3309626992725585,5.40875,3.60875,1/1->1/1
StatTrak™ Five-SeveN | Triumvirate (Minimal Wear),ok,,best_deal,2026-05-11T15:10:24.727956+00:00,6.04,,19,False,8,-0.1491432388595562,-0.1464301369863013,7.28875,6.34625,1/1->1/1
StatTrak™ Five-SeveN | Triumvirate (Well-Worn),ok,,best_deal,2026-05-11T15:10:37.003828+00:00,4.6,,5,False,5,-0.7144188921030699,-0.2375296912114013,7.244,4.228,1/1->1/1
StatTrak™ Five-SeveN | Urban Hazard (Factory New),ok,,best_deal,2026-05-11T15:10:44.641573+00:00,5.87,,50,True,8,-0.2563213037604656,-0.270725492441594,7.5825,6.035,1/1
StatTrak™ Five-SeveN | Urban Hazard (Field-Tested),ok,,best_deal,2026-05-11T15:10:53.684419+00:00,3.7,,38,False,8,-0.154690947074885,-0.1513074827219563,4.09,3.5425,1/1->1/1
StatTrak™ Five-SeveN | Urban Hazard (Minimal Wear),ok,,best_deal,2026-05-11T15:11:01.085805+00:00,4.23,,50,True,8,-0.5016688343232817,-0.5615556944878607,6.87875,4.5775,1/1
StatTrak™ Five-SeveN | Violent Daimyo (Battle-Scarred),ok,,best_deal,2026-05-11T15:11:10.915251+00:00,0.57,,23,False,8,-0.1315789473684211,-0.1403508771929824,0.645,0.57,1/1->1/1
StatTrak™ Five-SeveN | Violent Daimyo (Factory New),ok,,best_deal,2026-05-11T15:11:21.386667+00:00,3.63,,50,True,8,-0.308683042674722,-0.3693181818181817,4.7275,3.61375,1/1
StatTrak™ Five-SeveN | Violent Daimyo (Field-Tested),ok,,best_deal,2026-05-11T15:11:30.119796+00:00,0.66,,50,True,8,-0.0492424242424241,-0.0681818181818181,0.6925,0.66,1/1
StatTrak™ Five-SeveN | Violent Daimyo (Minimal Wear),ok,,best_deal,2026-05-11T15:11:36.524954+00:00,1.61,,50,True,8,-0.2290049224535933,-0.2326711386308909,1.94625,1.5775,1/1
StatTrak™ Five-SeveN | Violent Daimyo (Well-Worn),ok,,best_deal,2026-05-11T15:11:47.006667+00:00,1.49,,11,False,8,-0.2596597190813608,-0.1843057440072365,1.68375,1.3362500000000002,1/1->1/1
StatTrak™ G3SG1 | Azure Zebra (Factory New),ok,,best_deal,2026-05-11T15:11:53.712751+00:00,4.17,,50,True,8,-0.1155891856245664,-0.1143216080402009,4.51875,4.05125,1/1
StatTrak™ G3SG1 | Azure Zebra (Field-Tested),ok,,best_deal,2026-05-11T15:12:05.680782+00:00,3.42,,7,False,7,-60.04121478041075,-9.932475884244374,187.76571428571427,3.1128571428571425,1/1->1/1
StatTrak™ G3SG1 | Azure Zebra (Minimal Wear),ok,,best_deal,2026-05-11T15:12:16.243708+00:00,3.23,,22,False,8,-3.3153773009907708,-0.3602693602693602,13.495,3.515,1/1->1/1
StatTrak™ G3SG1 | Black Sand (Battle-Scarred),ok,,best_deal,2026-05-11T15:12:22.146803+00:00,,,0,False,0,,,,,1/1
StatTrak™ G3SG1 | Black Sand (Factory New),ok,,best_deal,2026-05-11T15:12:33.813094+00:00,3.97,,7,False,7,-7.337584946718762,-3.681647940074906,51.35714285714285,5.708571428571429,1/1->1/1
StatTrak™ G3SG1 | Black Sand (Field-Tested),ok,,best_deal,2026-05-11T15:12:43.791893+00:00,0.81,,6,False,6,-1.294238683127572,-1.3271604938271604,1.8583333333333327,0.81,1/1->1/1
StatTrak™ G3SG1 | Black Sand (Minimal Wear),ok,,best_deal,2026-05-11T15:12:54.130670+00:00,2.09,,5,False,5,-0.7647183587477636,-0.7733333333333334,3.5340000000000003,2.006,1/1->1/1
StatTrak™ G3SG1 | Black Sand (Well-Worn),ok,,best_deal,2026-05-11T15:13:06.046254+00:00,2.02,,1,False,1,-4.546448087431694,-4.546448087431694,10.15,1.83,1/1->1/1
StatTrak™ G3SG1 | Demeter (Battle-Scarred),ok,,best_deal,2026-05-11T15:13:14.601569+00:00,6.7,,4,False,4,-15.51831555190086,-4.303917979777811,118.41,6.36,1/1->1/1
StatTrak™ G3SG1 | Demeter (Factory New),ok,,best_deal,2026-05-11T15:13:26.914973+00:00,42.48,,3,False,3,-4.64318766643335,-4.926511260371395,247.16,43.71666666666667,1/1->1/1
StatTrak™ G3SG1 | Demeter (Field-Tested),ok,,best_deal,2026-05-11T15:13:34.869335+00:00,6.33,,21,False,8,-2.295424330544296,-1.464723267296342,19.33875,5.875,1/1->1/1
StatTrak™ G3SG1 | Demeter (Minimal Wear),ok,,best_deal,2026-05-11T15:13:46.204539+00:00,7.18,,11,False,8,-4.79128800031006,-4.58321934420928,39.30125,6.77625,1/1->1/1
StatTrak™ G3SG1 | Demeter (Well-Worn),ok,,best_deal,2026-05-11T15:13:58.534624+00:00,5.37,,1,False,1,-0.9960079840319362,-0.9960079840319362,10.0,5.01,1/1->1/1
StatTrak™ G3SG1 | Digital Mesh (Battle-Scarred),ok,,best_deal,2026-05-11T15:14:07.633917+00:00,0.6,,5,False,5,-392.8975990675991,-3.3166666666666664,340.698,0.766,1/1->1/1
StatTrak™ G3SG1 | Digital Mesh (Factory New),ok,,best_deal,2026-05-11T15:14:17.840792+00:00,3.36,,4,False,4,-1413.901503299824,-9.287388420936107,9529.3925,5.5875,1/1->1/1
StatTrak™ G3SG1 | Digital Mesh (Field-Tested),ok,,best_deal,2026-05-11T15:14:30.385358+00:00,0.72,,3,False,3,-1.138888888888889,-1.0833333333333337,1.54,0.7200000000000001,1/1->1/1
StatTrak™ G3SG1 | Digital Mesh (Minimal Wear),ok,,best_deal,2026-05-11T15:14:41.412410+00:00,1.38,,6,False,6,-0.990445712859804,-0.7513387262162469,2.841666666666667,1.3983333333333334,1/1->1/1
StatTrak™ G3SG1 | Digital Mesh (Well-Worn),ok,,best_deal,2026-05-11T15:14:47.729023+00:00,,,0,False,0,,,,,1/1
StatTrak™ G3SG1 | Dream Glade (Battle-Scarred),ok,,best_deal,2026-05-11T15:14:57.509609+00:00,0.55,,39,False,8,-0.0295454545454544,-0.0363636363636361,0.56625,0.55,1/1->1/1
StatTrak™ G3SG1 | Dream Glade (Factory New),ok,,best_deal,2026-05-11T15:15:07.426376+00:00,3.48,,50,True,8,-0.308791216534839,-0.3107076120025327,6.10625,4.70625,1/1
StatTrak™ G3SG1 | Dream Glade (Field-Tested),ok,,best_deal,2026-05-11T15:15:15.210871+00:00,0.57,,50,True,8,0.0,0.0,0.57,0.57,1/1
StatTrak™ G3SG1 | Dream Glade (Minimal Wear),ok,,best_deal,2026-05-11T15:15:23.778340+00:00,0.82,,21,False,8,-0.1676829268292682,-0.1707317073170731,0.9575,0.82,1/1->1/1
StatTrak™ G3SG1 | Dream Glade (Well-Worn),ok,,best_deal,2026-05-11T15:15:36.978546+00:00,0.53,,31,False,8,-0.0801886792452829,-0.0849056603773583,0.5725,0.53,1/1->1/1
