item,status,error,sort_by,collected_at_utc,base_price,currency,n_listings,cap_hit,discount_sample_n,avg_discount,median_discount,avg_ask,avg_predicted,key_trace,steam_sales_7d_mean,steam_sales_7d_median,steam_sales_7d_p10,steam_sales_7d_p25,steam_sales_7d_p75,steam_sales_7d_p90,steam_sales_7d_min,steam_sales_7d_max,steam_sales_7d_n,steam_sales_7d_iqr_risk%,steam_sales_7d_band_risk%,steam_sales_7d_downside_risk%,steam_sales_7d_tail_ratio,steam_turnover_proxy,steam_discount_risk_score,steam_daily_ret_3d,steam_daily_ret_7d,steam_daily_slope_7d,steam_daily_ema_gap_3_14,steam_daily_range_14d_pct,steam_daily_downside_14d_pct,trade_days,steam_trade_currency,risk_collected_at_utc,risk_rule_trend,risk_rule_price,risk_rule_liquidity,risk_rule_tail,risk_rule_listings,risk_pass
CZ75-Auto | Pole Position (Factory New),ok,,best_deal,2026-04-17T05:58:23.044477+00:00,15.09,,46,False,8,0.0247066929842965,0.0285156897060836,15.94375,16.325,1/1->1/1,13.9943,14.042,13.077,13.752,14.143,14.262,10.992,19.944,65,2.793994697841264,8.467733291411507,6.895664663470126,0.9312775957840764,1.4130434782608696,-0.036598650708303,-0.0280463883822568,0.0168490783410137,0.0042965692715829,-0.0055754302169434,0.0776094037671717,0.0309800311570599,7,3,2026-05-08T22:15:20.132134+00:00,True,True,True,True,True,True
CZ75-Auto | Polymer (Factory New),ok,,best_deal,2026-04-17T05:58:51.229064+00:00,6.07,,50,True,8,0.0519964901357386,0.0387225125433621,6.77125,7.18375,1/1,10.6362,10.669,10.0426,10.567,10.949,10.996,6.888,13.68,213,3.5915082454259952,8.963727647092009,5.8893213741749895,0.9412878432842816,4.26,0.0075229912770634,-0.0293850072780204,0.0024429202292586,0.0008620045860058,0.0202769649721001,0.1538101040397413,0.1105070765769988,7,3,2026-05-08T21:45:33.882531+00:00,True,True,True,True,True,True
CZ75-Auto | Red Astor (Factory New),ok,,best_deal,2026-04-17T05:59:39.772668+00:00,16.45,,40,False,8,0.044762308006229,0.0477809587199247,18.72875,19.63375,1/1->1/1,19.1906,19.707,17.9037,18.671,19.972,20.2131,14.653,20.429,54,6.779360728690098,12.034016653986848,9.396788010796952,0.9084944435987212,1.35,-0.0417842148563058,0.0288222459024711,0.1234242969940435,0.0234105654621611,0.0481351242257588,0.1362268803945746,0.1362268803945746,7,3,2026-05-08T21:54:01.697020+00:00,True,True,True,True,True,True
CZ75-Auto | Tacticat (Factory New),ok,,best_deal,2026-04-17T06:02:01.987990+00:00,10.03,,50,True,8,0.0579538916107418,0.0533180877236714,10.9475,11.63625,1/1,9.8918,9.871,9.56,9.767,10.0868,10.193,7.846,10.805,128,3.2329808528276023,6.39923977435855,3.1440182777654218,0.9684935670144867,2.56,0.037542708792545,0.0085530287784261,0.0357548827115841,0.0054535045746592,-0.0036083065200114,0.099770527786092,0.0345206026139878,7,3,2026-05-08T21:40:21.951198+00:00,True,True,True,True,True,True
Desert Eagle | Code Red (Field-Tested),ok,,best_deal,2026-04-17T06:52:25.616307+00:00,44.61,,50,True,8,-0.008028267104935,-0.0065026773756831,47.2075,46.8425,1/1,55.1855,56.488,50.796,53.306,57.4325,57.874,42.483,59.631,111,7.477507678647472,12.825832872765496,10.31430357612054,0.8992352358022943,2.22,-0.1010141854322237,-0.0560353065869718,0.0347106493605433,-0.009770013913324,,0.1054704756295095,0.0461088204977176,7,3,2026-05-09T00:04:33.543240+00:00,True,True,True,True,True,True
Desert Eagle | Code Red (Minimal Wear),ok,,best_deal,2026-04-17T06:52:30.586608+00:00,58.41,,50,True,8,-0.005291510915617,-0.004514286503252,58.44,58.13625,1/1,70.9078,72.202,64.3944,67.057,74.054,76.172,63.496,80.697,59,9.867743746104097,16.609738279850728,11.01091840389914,0.89186449128833,1.18,-0.1086315650825163,-0.0707128660123351,-0.0069919862203862,-0.005212437594604,-0.0089986414766736,0.1133797847944965,0.0043217498677016,7,3,2026-05-08T23:55:29.598869+00:00,True,True,True,True,True,True
Desert Eagle | Conspiracy (Factory New),ok,,best_deal,2026-04-17T06:52:43.065923+00:00,21.3,,50,True,8,-0.0069309352218202,-0.0042979942693409,21.02625,20.8825,1/1,24.122,23.793,23.218,23.47,24.423,24.872,19.537,39.287,221,3.950750352375423,6.856811209684105,2.383716109775306,0.9758332282604129,4.42,-0.0160881105888055,0.0392691341198518,-0.0009825997952916,0.0044177177864331,,0.0491988033277323,0.03778533666653,7,3,2026-05-09T00:02:19.978579+00:00,True,True,True,True,True,True
Desert Eagle | Conspiracy (Field-Tested),ok,,best_deal,2026-04-17T06:52:47.421102+00:00,19.7,,50,True,8,-0.0024932908460426,-0.000757128235422,19.67875,19.630000000000003,1/1,22.547,22.247,21.028,21.888,22.854,24.226,19.316,37.45,77,4.284383731760312,14.183705149243805,5.406484232935651,0.9452060952038476,1.54,-0.0484614588430003,0.0300657759974509,0.0539823008849558,0.0086027763245952,0.0094105200859182,0.0770471518847497,0.0550841840116664,7,3,2026-05-08T23:45:09.500750+00:00,True,True,True,True,True,True
Desert Eagle | Conspiracy (Minimal Wear),ok,,best_deal,2026-04-17T06:52:52.994991+00:00,19.69,,50,True,8,0.0057165846121995,0.0047031954680317,20.03125,20.145,1/1,22.4596,22.498,21.852,22.136,22.944,23.465,5.662,25.262,337,3.5975707492564424,7.181784181374555,2.876275623786714,0.97128633656325,6.74,-0.0052713524120097,0.0259638080251769,0.0441068814055636,0.0035873142903543,0.0118385916681458,0.0588080631025415,0.0422436459246274,7,3,2026-05-08T23:09:12.040396+00:00,True,True,True,True,True,True
Desert Eagle | Crimson Web (Field-Tested),ok,,best_deal,2026-04-17T06:53:39.763538+00:00,13.85,,50,True,8,0.011118842783954,0.0073929056711721,14.66125,14.82375,1/1,15.0878,14.725,14.1598,14.466,15.3532,16.139,12.748,33.29,290,5.880247617280187,13.11788332294966,3.746072986121231,0.9616162988115452,5.8,-0.0096917088231335,-0.0194536704399105,-0.0240841934831006,0.0032728657224908,-0.0070820802662121,0.1238421125397484,0.0,7,3,2026-05-08T22:51:14.766951+00:00,True,True,True,True,True,True
Desert Eagle | Crimson Web (Minimal Wear),ok,,best_deal,2026-04-17T06:53:45.528003+00:00,43.74,,50,True,8,-0.0260961064208323,-0.0306815458604517,46.7725,45.58875,1/1,53.2854,51.207,47.713,48.35,54.451,57.838,43.738,87.832,61,11.449665386766354,19.00145255548424,6.557143232480191,0.9317671412111626,1.22,-0.0847404792566214,0.0351756754013843,0.0658529958828817,0.0056757506387138,0.019635776221891,0.1299411764705882,0.0627058823529411,7,3,2026-05-09T00:57:25.141135+00:00,True,True,True,True,True,True
Desert Eagle | Directive (Minimal Wear),ok,,best_deal,2026-04-17T06:54:21.682222+00:00,7.79,,50,True,8,-0.0115795648320207,-0.0155516343417891,7.83625,7.74625,1/1,7.465,7.47,7.169,7.3585,7.6545,7.7525,5.938,8.418,136,3.9651707970529055,7.816476892163441,4.0321500334896205,0.9597054886211512,2.72,-0.0404902063692789,-0.0171645702306079,0.0316325127217715,0.0069566350625841,,0.0801226503132915,0.0471937075056659,7,3,2026-05-09T00:15:56.693885+00:00,True,True,True,True,True,True
Desert Eagle | Firebreathing (Factory New),ok,,best_deal,2026-04-17T06:56:03.640375+00:00,11.85,,50,True,8,-0.0331223628691982,-0.0126582278481012,12.2425,11.85,1/1,10.5908,10.479,10.024,10.189,10.779,11.3501,9.064,14.763,608,5.570872833024889,12.52124485402425,4.2961815915700425,0.9565798263193052,12.16,-0.0536990609993398,0.0499164079293048,0.07209052775339,0.0031861761635215,0.0220558387879712,0.0859872611464968,0.0859872611464968,7,3,2026-05-09T01:11:13.555110+00:00,True,True,True,True,True,True
Desert Eagle | Heat Treated (Minimal Wear),ok,,best_deal,2026-04-17T06:57:49.528463+00:00,3.35,,50,True,8,0.0101847221956384,0.0125817658289255,3.52125,3.5575,1/1,4.2492,4.111,3.8168,3.9683,4.23,4.3379,3.538,20.144,854,6.158806363550792,12.263484891273654,6.923656217640957,0.9284359036730724,17.08,-0.0339078714579842,0.0143108209892039,0.0014873574615765,0.0001519338148649,0.0006756268454637,0.0628712871287129,0.0158415841584158,7,3,2026-05-08T22:54:41.769999+00:00,True,True,True,True,True,True
Desert Eagle | Kumicho Dragon (Battle-Scarred),ok,,best_deal,2026-04-17T06:59:06.880856+00:00,21.03,,44,False,8,-0.0204686526319494,-0.0005252578883494,21.355,20.9475,1/1->1/1,21.4048,21.561,20.756,21.236,21.661,21.86,19.51,22.083,81,1.9855359545522533,5.157721632531017,3.760838690387201,0.9626640693845367,1.8409090909090908,-0.049007892805384,0.0466852958180767,-0.0050377833753147,-0.0014839308136577,-0.0136698955270734,0.0999539700805524,0.0446029919447641,7,3,2026-05-09T00:43:23.173581+00:00,True,True,True,True,True,True
Desert Eagle | Kumicho Dragon (Field-Tested),ok,,best_deal,2026-04-17T06:59:15.710198+00:00,19.97,,50,True,8,-0.0155611144038859,-0.0179672341244394,20.50375,20.19125,1/1,23.1078,22.868,22.2495,22.442,23.737,24.564,19.537,25.954,212,5.6041682894953135,10.016098460260167,2.6765853954076,0.9729534721007522,4.24,-0.0279403426182873,0.0103200069378197,-0.0147158322056832,0.0040950357873609,-0.0013508734381405,0.075665236051502,0.0368240343347639,7,3,2026-05-09T00:27:07.771383+00:00,True,True,True,True,True,True
Desert Eagle | Kumicho Dragon (Minimal Wear),ok,,best_deal,2026-04-17T06:59:18.899751+00:00,29.88,,50,True,8,-0.0360190584156812,-0.037304170719136,30.835,29.76125,1/1,35.748,35.002,33.8126,34.19,37.1188,38.0507,31.429,45.992,92,8.192905896833397,11.855488418932516,3.3271791428891104,0.966019084623736,1.84,-0.0602244830436315,-0.035982324472189,-0.0406120426084406,0.0053153968936252,-0.0001949168073661,0.1047438882421419,0.0048020954598369,7,3,2026-05-09T01:18:41.887115+00:00,True,True,True,True,True,True
Desert Eagle | Light Rail (Factory New),ok,,best_deal,2026-04-17T06:59:38.276983+00:00,21.49,,50,True,8,0.0242491303592598,0.0229657563931248,25.815,26.4525,1/1,20.01,20.2485,19.319,19.5955,20.5725,20.7651,1.875,28.015,138,4.882558720639682,7.226886556721645,4.645177411294356,0.954095365088772,2.76,-0.0106988868551305,0.0155717039893223,-0.0134460238186707,0.00051294208512,0.0136959829754477,0.1009297118380062,0.0873004283489095,7,3,2026-05-08T22:16:26.365097+00:00,True,True,True,True,True,True
Desert Eagle | Mecha Industries (Factory New),ok,,best_deal,2026-04-17T07:00:07.313081+00:00,17.7,,50,True,8,-0.0018834560655961,0.0002713026050086,18.04,18.005,1/1,19.3102,18.751,17.838,18.305,19.794,20.803,17.091,29.441,201,7.710950689273031,15.354579445060123,4.728071174819528,0.9513092635059464,4.02,-0.0351500934708909,0.1608700392498909,0.0899831089727185,0.0113343275126844,0.0535480278466269,0.1404085466071848,0.1404085466071848,7,3,2026-05-08T23:42:58.307038+00:00,True,True,True,True,True,True
Desert Eagle | Mecha Industries (Field-Tested),ok,,best_deal,2026-04-17T07:00:12.377277+00:00,6.04,,50,True,8,0.0087931210140999,0.010281871555236,6.3475,6.4037500000000005,1/1,6.9602,6.922,6.66,6.781,7.11,7.316,6.567,7.944,1792,4.726875664492408,9.425016522513715,3.7642596477112655,0.9621496677260908,35.84,0.0024769169674834,0.0540216086434575,0.0206335367625691,0.002723761188047,0.0054932300186754,0.0633542141230068,0.05125284738041,7,3,2026-05-08T22:59:27.478714+00:00,True,True,True,True,True,True
Desert Eagle | Mecha Industries (Minimal Wear),ok,,best_deal,2026-04-17T07:00:15.779679+00:00,8.31,,50,True,8,0.0017866988525689,0.0011911890322636,8.365,8.379999999999999,1/1,9.9252,9.811,9.403,9.59,10.252,10.718,8.499,12.034,788,6.6698907830572765,13.249103292628858,4.110748398017163,0.9584140250738968,15.76,-0.0148353048417175,0.0048250904704463,-0.0026938042502243,0.001854858596587,0.0008769754898811,0.0704281712685074,0.0448179271708683,7,3,2026-05-08T23:23:55.853011+00:00,True,True,True,True,True,True
Desert Eagle | Mecha Industries (Well-Worn),ok,,best_deal,2026-04-17T07:00:26.423892+00:00,6.71,,33,False,8,-0.0087453709526801,-0.0114667477175222,6.6125,6.555,1/1->1/1,7.5076,7.498,7.059,7.32,7.774,7.874,5.912,8.174,165,6.047205498428256,10.855666258191691,5.847407959933934,0.9414510536142972,5.0,-0.0516564255443465,0.0417256488035051,0.0682242344646437,0.0156316733095261,,0.1133687071308398,0.0829558690306716,7,3,2026-05-09T00:08:01.566203+00:00,True,True,True,True,True,True
Desert Eagle | Mulberry (Factory New),ok,,best_deal,2026-04-17T07:47:39.351117+00:00,25.03,,50,True,8,-0.0093809272983532,-0.0091556959395353,26.4475,26.20125,1/1,28.6269,27.641,26.4725,27.0045,29.234,30.628,25.983,41.925,202,7.788129346873052,14.516067055811144,4.081825136497484,0.9577258420462356,4.04,-0.0361505679344175,-0.0824640684992014,0.0123715978106022,-0.0056306066410256,,0.1020959857798843,0.0122204117908458,7,3,2026-05-09T00:09:39.231020+00:00,True,True,True,True,True,True
Desert Eagle | Mulberry (Minimal Wear),ok,,best_deal,2026-04-17T07:47:48.625254+00:00,11.32,,50,True,8,0.020706506456555,0.0202176008208125,13.5275,13.81375,1/1,13.2372,13.327,12.538,12.788,13.593,13.9038,12.113,14.685,837,6.081346508325022,10.317892001329588,5.960475024929742,0.9407968785172958,16.74,-0.0139191714828282,-0.0089462491750385,0.0361085556577736,-0.0064075996390732,-0.0038409102280698,0.0871624121346651,0.0609692933777284,7,3,2026-05-08T22:23:56.441531+00:00,True,True,True,True,True,True
Desert Eagle | Night (Minimal Wear),ok,,best_deal,2026-04-17T07:49:10.877957+00:00,25.57,,50,True,8,0.019831601878567,0.0110609790798805,26.66375,27.19375,1/1,28.4185,27.8685,26.9513,27.5063,28.2905,31.329,24.982,34.428,62,2.7594700635149705,15.404402062037056,3.227475060260045,0.967088289646016,1.24,-0.0054381883573501,0.0110286781911514,0.0258972943125344,0.0017338788660951,0.0172024567636943,0.1316719593806627,0.0814898541363904,7,3,2026-05-08T22:26:36.291266+00:00,True,True,True,True,True,True
Desert Eagle | Ocean Drive (Field-Tested),ok,,best_deal,2026-04-17T07:50:37.714966+00:00,73.09,,50,True,8,0.0229232404015271,0.0201497741939188,78.725,80.5675,1/1,86.3053,87.915,75.549,83.8965,89.3875,91.459,72.542,98.408,54,6.362297564575988,18.43455732150864,14.32820464096643,0.8593414093158164,1.08,-0.1139975393088819,0.0506848005354112,0.0146809321006891,0.0063934789662385,0.0071270838356554,0.1167832565546265,0.0482397770573849,7,3,2026-05-08T22:19:32.915347+00:00,True,True,True,True,True,True
Desert Eagle | Printstream (Battle-Scarred),ok,,best_deal,2026-04-17T07:52:24.114558+00:00,37.22,,50,True,8,0.0042318335746398,-0.0005337603416065,37.16875,37.325,1/1,42.0956,41.849,39.956,40.654,43.433,45.02,37.664,48.843,269,6.6016400763975245,12.029760830110511,4.496907040165703,0.9547659442280582,5.38,-0.0246408232525939,0.0520573188177386,0.0485995311631504,0.007370245887596,0.018379638956911,0.0863793500806636,0.0863793500806636,7,3,2026-05-08T23:14:19.556454+00:00,True,True,True,True,True,True
Desert Eagle | Printstream (Factory New),ok,,best_deal,2026-04-17T07:52:27.724019+00:00,87.49,,50,True,8,-0.0291845719805005,-0.0329337243644634,88.0025,85.50625,1/1,103.6843,102.979,98.851,100.456,105.333,107.849,91.638,138.866,83,4.703701524724568,8.67826662281561,3.981316361300602,0.9599141572553628,1.66,-0.0605001028608851,0.0187529672416522,0.0147733262397722,0.0033514924181497,0.002687630391351,0.090009708737864,0.0593883495145631,7,3,2026-05-09T01:03:03.536637+00:00,True,True,True,True,True,True
Desert Eagle | Printstream (Field-Tested),ok,,best_deal,2026-04-17T07:52:31.522264+00:00,38.1,,50,True,8,0.0063930413734968,0.0050968388341197,44.03875,44.32,1/1,46.0485,46.002,43.779,44.659,47.304,48.432,42.021,50.982,995,5.743943885251427,10.10456366656894,4.827518811687676,0.951676014086344,19.9,-0.0154792210211588,0.0228487765922049,-0.0363442568132418,0.0007032188209071,0.0017445798134172,0.0600533518402048,0.0223383721182417,7,3,2026-05-08T23:07:26.199316+00:00,True,True,True,True,True,True
Desert Eagle | Printstream (Minimal Wear),ok,,best_deal,2026-04-17T07:52:36.758220+00:00,47.13,,50,True,8,-0.0160980550288196,-0.0141804414235898,49.4425,48.65125,1/1,57.7672,57.655,54.8936,56.579,59.095,60.396,49.922,64.32,395,4.355412760182245,9.525128446592532,4.780221302053763,0.9521047610788308,7.9,-0.0449124679164589,0.0670867309117866,0.0399938074104655,0.006774837988068,0.0229157505297048,0.0788633619477662,0.0788633619477662,7,3,2026-05-09T00:28:46.497358+00:00,True,True,True,True,True,True
Desert Eagle | Serpent Strike (Factory New),ok,,best_deal,2026-04-17T07:52:54.810437+00:00,3.73,,50,True,8,0.025245204370411,0.025548658433478,3.6225,3.71625,1/1,3.5839,3.585,3.568,3.568,3.593,3.613,3.392,3.801,2142,0.697564106141352,1.255615391054436,0.4743435921761182,0.995258019525802,42.84,0.053339179358176,0.0027940765576977,-0.0033324076645376,0.0011368980286951,-0.0241584121622207,0.1064363332404569,0.005851212036779,7,3,2026-05-08T22:14:41.215817+00:00,True,True,True,True,True,True
Desert Eagle | Trigger Discipline (Factory New),ok,,best_deal,2026-04-17T07:57:23.656956+00:00,9.52,,50,True,8,-0.0122851993636805,-0.0124159371045752,9.785,9.66625,1/1,11.1453,11.162,10.949,11.039,11.298,11.386,9.769,11.914,211,2.323849515042218,3.9209352821368593,1.9111194853436064,0.980917398315714,4.22,-0.0170429841570713,-0.0011493236672265,0.0180212650928095,0.0041243913975715,0.0162688429082711,0.0914321118782084,0.0902814657461497,7,3,2026-05-09T00:18:32.650125+00:00,True,True,True,True,True,True
Dual Berettas | Anodized Navy (Factory New),ok,,best_deal,2026-04-17T07:59:40.212865+00:00,30.78,,35,False,8,0.0717679066450103,0.0627069606375451,31.84,34.316250000000004,1/1->1/1,28.4629,28.717,27.165,27.9805,29.119,29.331,21.246,30.485,51,3.999943786472919,7.609906228810136,5.452712127014463,0.945955357453773,1.457142857142857,0.0250493935127315,-0.04135935349543,-0.0410717122332633,-0.0102211484438546,-0.0325992953379614,0.0991349162525308,0.0,7,3,2026-05-08T21:32:10.868718+00:00,True,True,True,True,True,True
Dual Berettas | Dualing Dragons (Factory New),ok,,best_deal,2026-04-17T08:53:47.703556+00:00,11.17,,32,False,8,0.1242618442285229,0.1252325326913607,11.9925,13.74,1/1->1/1,11.3198,11.342,10.9834,11.045,11.486,11.818,9.252,13.149,69,3.895828548207572,7.372921783070371,3.167900492941579,0.9683830012343502,2.15625,0.1025662672083618,-0.0510238619055677,0.0552314640572073,0.0050226441655302,0.0412434497682228,0.1757467677218011,0.1219794917521177,7,3,2026-05-08T21:13:41.412207+00:00,True,True,True,True,True,True
Dual Berettas | Elite 1.6 (Factory New),ok,,best_deal,2026-04-17T08:55:25.565585+00:00,3.41,,37,False,8,0.1197327588842703,0.1151464901490387,4.48125,5.08625,1/1->1/1,3.6391,3.594,3.457,3.524,3.653,3.844,3.347,5.963,148,3.5448325135335663,10.634497540600698,3.764667088016268,0.9618809126321648,4.0,0.096065488090828,-0.0273631840796019,-0.0364184008762321,-0.0133184716278491,-0.0013138727356643,0.1955100880932083,0.0923557828928673,7,3,2026-05-08T21:15:06.764766+00:00,True,True,True,True,True,True
Dual Berettas | Flora Carnivora (Factory New),ok,,best_deal,2026-04-17T08:56:10.555130+00:00,8.44,,50,True,8,0.0468186169833845,0.044623066229642,8.3875,8.8,1/1,8.8102,8.69,8.3518,8.611,8.7505,9.121,7.73,15.986,207,1.583391977480647,8.730789312387909,3.838732378379591,0.9610817031070196,4.14,0.0226505555794941,0.0073110356341028,0.0300211914292443,0.0019867996039262,-0.0022449773603069,0.0728083209509658,0.029146188135787,7,3,2026-05-08T21:50:49.494990+00:00,True,True,True,True,True,True
Dual Berettas | Hydro Strike (Factory New),ok,,best_deal,2026-04-17T08:58:31.915513+00:00,12.15,,50,True,8,0.0315378330044071,0.0339858823246344,14.2525,14.7,1/1,12.1221,11.688,11.1906,11.5695,12.183,13.0552,10.193,18.998,67,5.061004281436386,15.381823281444628,4.103249436978747,0.9574435318275152,1.34,-0.0021103442171775,-0.0404744436292491,0.0644811214108069,0.0096458753508648,0.0181834075868929,0.1039887855231298,0.0618070600229387,7,3,2026-05-08T22:07:07.438425+00:00,True,True,True,True,True,True
Dual Berettas | Melondrama (Battle-Scarred),ok,,best_deal,2026-04-17T08:59:57.400617+00:00,6.59,,46,False,8,-0.008372537690824,-0.0144012707722385,7.7775,7.7325,1/1->1/1,6.7631,6.794,6.588,6.685,6.838,6.921,6.133,7.146,705,2.262276175126798,4.923777557628901,3.0459404710857374,0.9696791286429204,15.326086956521738,-0.0145743002952294,0.006163213781837,-0.0038229672107042,-0.0009566817737802,,0.0772693726937268,0.0061254612546125,7,3,2026-05-09T00:07:00.922536+00:00,True,True,True,True,True,True
Dual Berettas | Melondrama (Factory New),ok,,best_deal,2026-04-17T09:00:01.037277+00:00,26.63,,50,True,8,0.0027288467773057,-0.0049887898980868,26.71875,26.7925,1/1,30.5857,28.405,27.9976,28.346,28.881,40.5842,21.185,54.976,233,1.749183441935284,41.151910860304014,1.3319950172793251,0.9856574546734728,4.66,0.0044652252282778,0.00058191821404,-0.0140399652476107,0.0039201405989762,-0.0071987942747449,0.067093158506926,0.0005815797821718,7,3,2026-05-08T23:21:07.340968+00:00,True,True,True,True,True,True
Dual Berettas | Melondrama (Field-Tested),ok,,best_deal,2026-04-17T09:00:04.723497+00:00,7.1,,50,True,8,0.0554730246704767,0.050422332163064,8.11125,8.5975,1/1,7.4804,7.475,7.309,7.399,7.535,7.646,7.017,7.941,2503,1.8180845944067177,4.505106678787227,2.219132666702308,0.9777926421404683,50.06,0.0674433142128182,-0.0137866416811671,-0.0122000268132456,-0.0008992782254072,-0.0126495315718756,0.0548317046688382,0.0,7,3,2026-05-08T21:41:25.288574+00:00,True,True,True,True,True,True
Dual Berettas | Melondrama (Minimal Wear),ok,,best_deal,2026-04-17T09:00:07.957196+00:00,9.03,,50,True,8,0.0203499587786411,0.0170450658619824,10.425,10.6375,1/1,9.4704,9.416,9.157,9.318,9.624,9.794,8.643,10.421,1060,3.23112012164218,6.726220645379293,2.734836965703669,0.9724936278674596,21.2,0.0199286486106171,-0.0051967334818113,-0.0255557864118012,-0.0045507547769943,-0.0164849833962194,0.0681236673773986,0.0181236673773987,7,3,2026-05-08T22:25:32.323871+00:00,True,True,True,True,True,True
Dual Berettas | Melondrama (Well-Worn),ok,,best_deal,2026-04-17T09:00:12.328571+00:00,6.77,,50,True,8,-0.0054339067398583,-0.0051987280695935,6.70125,6.665,1/1,6.9927,6.991,6.864,6.915,7.101,7.161,5.501,7.252,1355,2.659916770346217,4.247286455875408,1.8161797302901568,0.9818337862966672,27.1,0.0053784223553417,-0.0068249680079625,-0.0125812835736499,-0.0039104079854552,-0.0217512645114347,0.0923407301360056,0.0125984251968504,7,3,2026-05-08T23:56:00.671748+00:00,True,True,True,True,True,True
Dual Berettas | Panther (Factory New),ok,,best_deal,2026-04-17T09:02:12.589705+00:00,16.28,,46,False,8,0.1380438748595793,0.1379265005588061,20.37375,23.60625,1/1->1/1,15.8292,15.734,14.9442,15.351,15.985,16.128,12.701,28.882,55,4.005256108963173,7.4785838829504945,4.989513051828264,0.9498029744502352,1.1956521739130437,0.094980015183318,-0.0494171626984127,0.012214446058365,-0.0053057232251851,0.0293772842472161,0.168677842280347,0.1166916704715934,7,3,2026-05-08T21:12:19.630216+00:00,True,True,True,True,True,True
Dual Berettas | Royal Consorts (Field-Tested),ok,,best_deal,2026-04-17T09:05:55.145544+00:00,3.89,,50,True,8,0.006722005722136,0.0122397792826686,4.75375,4.8,1/1,4.9684,4.901,4.6456,4.816,5.122,5.343,3.428,6.804,273,6.158924402222044,14.036712019966188,5.140487883423232,0.9478881860844726,5.46,-0.0284782227521946,0.0335160202360877,0.0253032204098704,-0.0057496925276738,0.0042616539978934,0.1032021211503161,0.0324291250254947,7,3,2026-05-08T23:06:12.391015+00:00,True,True,True,True,True,True
Dual Berettas | Royal Consorts (Well-Worn),ok,,best_deal,2026-04-17T09:06:10.754029+00:00,3.69,,27,False,8,-0.0429578663948991,-0.0405693003458367,3.755,3.6025,1/1->1/1,4.4006,4.5205,4.099,4.375,4.5827,4.619,2.042,4.779,122,4.719810934872518,11.81657046766349,9.57823933100032,0.9067581019798696,4.518518518518518,-0.1239038096198365,0.0832551594746715,0.0557714285714285,0.0113259501399822,,0.0940679800822688,0.0940679800822688,7,3,2026-05-09T01:35:08.215235+00:00,True,True,True,True,True,True
Dual Berettas | Sweet Little Angels (Factory New),ok,,best_deal,2026-04-17T09:48:45.616363+00:00,21.03,,50,True,8,-0.0441885209469303,-0.0424540416211057,22.455,21.505,1/1,21.6949,21.567,21.266,21.491,21.763,21.882,20.14,25.347,193,1.2537508815435978,2.839376996436965,1.3874228505317006,0.9860434923726062,3.86,-0.0443300240670014,-0.0169853819987128,-0.0347123479359919,-0.0041887216072393,,0.0873062264724448,0.0,7,3,2026-05-09T01:37:29.429294+00:00,True,True,True,True,True,True
Dual Berettas | Sweet Little Angels (Minimal Wear),ok,,best_deal,2026-04-17T09:48:53.391874+00:00,8.71,,50,True,8,-0.0245615747773002,-0.0276196044537089,9.0975,8.879999999999999,1/1,8.905,8.907,8.707,8.817,9.0245,9.066,8.036,10.608,383,2.330151600224588,4.0314430095452,2.245929253228516,0.9775457505332884,7.66,-0.0282705094692384,-0.0200721695985567,-0.0412621359223301,-0.0074320855491076,-0.0349879602604491,0.1250863060989643,0.0,7,3,2026-05-09T00:53:06.775695+00:00,True,True,True,True,True,True
Dual Berettas | Twin Turbo (Minimal Wear),ok,,best_deal,2026-04-17T09:51:05.827557+00:00,7.92,,50,True,8,0.0250784716740127,0.0255943628719945,8.42875,8.65,1/1,9.0766,8.968,8.559,8.792,9.3193,9.7693,5.674,11.809,100,5.809444064958249,13.33428816957892,4.5060925897362525,0.954393398751115,2.0,-0.0104400291289565,-0.0228279768915811,-0.0214558526173892,-0.0105959035151113,0.006321226205163,0.1656526231201928,0.0562507174836413,7,3,2026-05-08T22:15:00.425534+00:00,True,True,True,True,True,True
FAMAS | Bad Trip (Battle-Scarred),ok,,best_deal,2026-04-17T09:57:01.482405+00:00,46.66,,35,False,8,-0.0303947801342227,-0.0149572649572651,48.26625,46.8425,1/1->1/1,55.563,56.126,50.966,52.915,58.611,59.626,44.981,60.523,285,10.251426308874606,15.58591148786062,9.286755574752975,0.9080639988597086,8.142857142857142,-0.1040406972023598,-0.0139629040071977,-0.0133825006059347,-0.0049783726786733,-0.0065984273739977,0.088016985734089,0.0685746372106896,7,3,2026-05-09T01:05:10.131459+00:00,True,True,True,True,True,True
FAMAS | Bad Trip (Field-Tested),ok,,best_deal,2026-04-17T09:57:12.960322+00:00,51.36,,50,True,8,0.0102840472804085,0.0,52.9875,53.56,1/1,59.3046,59.249,55.2072,56.794,61.981,63.496,50.372,66.851,807,8.746370433322213,13.97665611099308,6.815322926046212,0.9317828148998296,16.14,-0.03318896562831,0.0178009013555133,0.0010097034210121,-0.0088226958823357,-0.0131318879721994,0.0884992819530875,0.0197291937358954,7,3,2026-05-08T22:54:05.802652+00:00,True,True,True,True,True,True
