item,tier,listing_id,asset_id,ask,ask_seller_net,float_value,paint_seed,base_eur,predicted_eur,avg_discount,pred_smooth_eur,pred_segmented_eur,pred_hybrid_eur,pred_smooth_eur_disc,pred_segmented_eur_disc,pred_hybrid_eur_disc,spread_smooth,spread_segmented,spread_hybrid,spread_smooth_disc,spread_segmented_disc,spread_hybrid_disc,opportunity_pass,opportunity_fail_count,opportunity_fail_reasons,continuity_ratio,n_fit_clean,n_fit_raw,fit_outlier_n,fit_splits_n,steam_turnover_proxy,scm_total_listings,steam_sales_7d_n,steam_sales_7d_downside_risk%,steam_sales_7d_tail_ratio,steam_daily_downside_14d_pct,asset_properties_json,converted_price,converted_fee,converted_currencyid,base_usd,predicted_usd,quantity,fx_usd_to_eur,fx_source,base_collected_at_utc,status,error,status_risk,error_risk,sort_by,collected_at_utc,base_price,currency,n_listings,cap_hit,discount_sample_n,median_discount,avg_ask,avg_predicted,key_trace,steam_sales_7d_mean,steam_sales_7d_median,steam_sales_7d_p10,steam_sales_7d_p25,steam_sales_7d_p75,steam_sales_7d_p90,steam_sales_7d_min,steam_sales_7d_max,steam_sales_7d_iqr_risk%,steam_sales_7d_band_risk%,steam_discount_risk_score,steam_daily_ret_3d,steam_daily_ret_7d,steam_daily_slope_7d,steam_daily_ema_gap_3_14,steam_daily_range_14d_pct,trade_days,steam_trade_currency,risk_collected_at_utc,rel_smooth,rel_segmented,rel_hybrid
M4A4 | Poly Mag (Factory New),B,518621391588456780,51734195609,1.95,1.7,0.03580574691296,655,2.15535,2.2070784,-0.0154921094264415,2.2423297120507186,2.2487372321937373,2.2468149761508314,2.2770681293199693,2.283574915466196,2.2816228796223275,-0.14991267284652232,-0.15319858061217295,-0.15221280828247763,-0.16772724580511245,-0.17106405921343382,-0.17006301519093725,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,170,25,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.0403552611180174,0.04332810550200066,0.04243625218680568
M4A4 | Poly Mag (Factory New),B,519747291486973746,51279557062,2.37,2.07,0.05862794071436,369,2.15535,2.2070784,-0.0154921094264415,2.2476858530434147,2.2630474912223884,2.258438999768696,2.282507248235028,2.2981068705936396,2.293426983886056,0.05160934470741996,0.04512764083443532,0.04707215199633075,0.03691677289661277,0.030334653757957963,0.03230928949955447,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,207,30,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.04284030577094892,0.04996751860365528,0.047829354753843374
M4A4 | Poly Mag (Factory New),B,508488292420292838,50419074211,2.36,2.06,0.0310970954597,64,2.15535,2.2070784,-0.0154921094264415,2.2390293092312095,2.2436886996554852,2.242290882528202,2.2737165962988293,2.278448170509418,2.2770286982462413,0.05125876727491119,0.04928444929852316,0.049876744691439656,0.03656076428015709,0.0345558599536363,0.035157331251592594,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,206,30,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.038824000385649406,0.04098577941192161,0.040337245704039945
M4A4 | Poly Mag (Factory New),B,503984692785873502,51707456144,2.37,2.07,0.04315567016602,329,2.15535,2.2070784,-0.0154921094264415,2.250973438564637,2.2471479524874183,2.248295598310584,2.285845765390894,2.2819610144647573,2.283126439742598,0.05022217782082827,0.0518363069673341,0.05135206822338234,0.03550811586882119,0.03714725128069318,0.036655510657131685,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,207,30,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.044365619766922874,0.04259074047714674,0.043123204264079576
M4A4 | Poly Mag (Factory New),B,510740092235455268,51280142404,2.37,2.07,0.04029771313071,757,2.15535,2.2070784,-0.0154921094264415,2.247860365610241,2.2477201350859364,2.2477622042432275,2.282684464369636,2.2825420613787037,2.282584782275983,0.05153571071297858,0.051594879710575414,0.05157712901129652,0.03684199815627187,0.03690208380645421,0.03688405811139961,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,207,30,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.0429212729302623,0.04285621132806096,0.04287572980872136
M4A1-S | Mud-Spec (Factory New),B,518621391586160340,46763939582,4.41,3.84,0.02713972143829,952,4.0003296,4.1727576,0.0901222223165365,4.703301132696795,4.645177402829334,4.662614521789572,4.279429182394276,4.226543692231797,4.242409339280541,-0.06650819335528224,-0.053328209258352244,-0.057282204487431265,0.029607895148690222,0.04160006978870823,0.03800241739670274,True,0,-,1.7303565051022065,150,154,4,2,8.18,434,409,5.986658304350312,0.9398280802292264,0.0420248328557785,,384,57,2003,4.64,4.84,909,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T04:36:53.397862+00:00,ok,,ok,,best_deal,2026-04-17T22:11:48.892548+00:00,5.57,,50,True,8,0.0856276346358027,7.91,8.717500000000001,1/1,5.2617,5.235,4.92,5.079,5.472,5.523,4.035,7.907,7.469068932094203,11.460174468327722,0.0495124928970582,0.0092539039907459,0.0331557134399052,0.0116270454209973,-0.0116655462896405,0.1826170009551099,7,3,2026-05-22T21:33:22.641643+00:00,0.17572840315377894,0.16119866793709564,0.16555758850210064
M4A4 | Poly Mag (Factory New),B,526502690930054063,51697765033,2.35,2.05,0.06676498055458,399,2.15535,2.2070784,-0.0154921094264415,2.2331324711781804,2.220047267712193,2.223972828751989,2.2677284037854126,2.254440482915463,2.258426859176448,0.049730863328433905,0.05529903501608813,0.05362858350979194,0.03500918987854784,0.040663624291292444,0.03896729396746901,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,205,30,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.036088092967815184,0.030017058812811418,0.03183836905931255
M4A1-S | Mud-Spec (Factory New),B,518621391586161024,46762052318,4.41,3.84,0.02858434058726,506,4.0003296,4.1727576,0.0901222223165365,4.656429115569799,4.603212004965544,4.619177138146821,4.236781375615224,4.188360309283889,4.20288662918329,-0.055879618043038315,-0.043812246023932744,-0.047432457629664526,0.039278599633736144,0.05025843326895951,0.04696448317839241,True,0,-,1.7303565051022065,150,154,4,2,8.18,434,409,5.986658304350312,0.9398280802292264,0.0420248328557785,,384,57,2003,4.64,4.84,909,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T04:36:53.397862+00:00,ok,,ok,,best_deal,2026-04-17T22:11:48.892548+00:00,5.57,,50,True,8,0.0856276346358027,7.91,8.717500000000001,1/1,5.2617,5.235,4.92,5.079,5.472,5.523,4.035,7.907,7.469068932094203,11.460174468327722,0.0495124928970582,0.0092539039907459,0.0331557134399052,0.0116270454209973,-0.0116655462896405,0.1826170009551099,7,3,2026-05-22T21:33:22.641643+00:00,0.16401136435602715,0.1507081828871162,0.15469913732778948
M4A4 | Poly Mag (Factory New),B,505110592694562120,51704380548,2.42,2.11,0.0546592772007,815,2.15535,2.2070784,-0.0154921094264415,2.253305680484918,2.26528039212509,2.2616879786330384,2.2882141386582124,2.300374363841464,2.2967262962864887,0.06888195021284382,0.0639337222623595,0.06541819064750476,0.054456967496606445,0.04943208105724617,0.05093954698905423,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,211,31,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.04544769085527546,0.051003499257702846,0.04933675673697463
M4A4 | Poly Mag (Factory New),B,524250891114154706,46452424723,2.41,2.1,0.04396275803447,143,2.15535,2.2070784,-0.0154921094264415,2.251687844531172,2.246831813247027,2.2482886226322703,2.2865712390128374,2.2816399775606597,2.283119355996313,0.06568969106590372,0.06770464180621294,0.06710015658412027,0.051215253521644244,0.05326142009931134,0.05264757012601129,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,210,31,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.044697076823333626,0.042444063955750524,0.04311996781602546
M4A4 | Poly Mag (Factory New),B,505110592694560932,51706040317,2.42,2.11,0.05917517095804,631,2.15535,2.2070784,-0.0154921094264415,2.246838138449047,2.2617093832614983,2.2572480098177627,2.2816464007534014,2.296748032517795,2.292217542988477,0.07155448824419552,0.06540934575971147,0.06725288850505673,0.057170908779586194,0.050930565075291256,0.05280266818657986,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,211,31,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.04244699860767245,0.04934668766627151,0.04727678094869179
M4A4 | Poly Mag (Factory New),B,505110592694561400,51705858086,2.42,2.11,0.05950433015823,610,2.15535,2.2070784,-0.0154921094264415,2.246320005113888,2.2609927440830457,2.2565909223922977,2.281120240439917,2.2960202910867706,2.291550275892714,0.07176859292814552,0.06570547765163393,0.06752441223458772,0.057388330396728526,0.05123128467488813,0.05307839839144046,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,211,31,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.042206604548629185,0.04901419448490755,0.04697191750402404
M4A4 | Poly Mag (Factory New),B,505110592694562048,51704492510,2.42,2.11,0.05036801844835,414,2.15535,2.2070784,-0.0154921094264415,2.253956297690659,2.256712278569951,2.2558854843061633,2.2888748352968995,2.291673512133551,2.2908339090825556,0.06861310012782684,0.06747426505373921,0.06781591557596556,0.054183952356653076,0.053027474324978896,0.05337441773448115,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,211,31,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.0457495523653508,0.04702822213095359,0.04664462120127275
M4A4 | Poly Mag (Factory New),B,505110592694561508,51705818157,2.42,2.11,0.05022923648357,469,2.15535,2.2070784,-0.0154921094264415,2.253918798709904,2.256348662701774,2.255619703504213,2.2888367553778317,2.2913042630885547,2.2905640107753378,0.0686285955744198,0.06762451954472148,0.06792574235363102,0.05419968786040008,0.053180056574977375,0.053485945960604186,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,211,31,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.045732154271883534,0.04685951826931773,0.046521309070087474
M4A4 | Poly Mag (Factory New),B,505110592694560284,51706946437,2.42,2.11,0.03794891014695,852,2.15535,2.2070784,-0.0154921094264415,2.2448866643367307,2.24882057540726,2.2476404020861014,2.2796646941905947,2.2836595498419023,2.28246109314651,0.07236088250548312,0.07073529941848766,0.07122297434458613,0.05798979578901042,0.05633902899094945,0.05683425903036765,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,211,31,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.041541589225290866,0.04336677356682676,0.042819218264365994
M4A4 | Poly Mag (Factory New),B,505110592694559996,51707108605,2.42,2.11,0.03586899861693,247,2.15535,2.2070784,-0.0154921094264415,2.2424009528503785,2.2486454005188925,2.2467720662183384,2.2771404737898933,2.2834816611249957,2.281579304924465,0.0733880360122402,0.07080768573599483,0.0715817908188684,0.059032862070292014,0.056412536725208295,0.0571986343287334,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,211,31,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.04038831412549167,0.04328549911563908,0.04241634361859486
M4A4 | Poly Mag (Factory New),B,505110592694561832,51705374084,2.42,2.11,0.01917147263885,626,2.15535,2.2070784,-0.0154921094264415,2.2596269748464213,2.239362899131206,2.2454421218457705,2.294633363203681,2.2740553542100597,2.280228756908146,0.06626984510478462,0.074643430111072,0.07213135460918574,0.05180439537037973,0.06030770487187609,0.05775671202142718,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,211,31,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.04838052977308609,0.038978773345955925,0.04179930027409497
M4A4 | Poly Mag (Factory New),B,500606993077946071,48375969542,2.44,2.13,0.05368708819151,436,2.15535,2.2070784,-0.0154921094264415,2.2544890337080847,2.2644831736116675,2.2614849316405925,2.289415824519003,2.299564794731595,2.296520103667817,0.07602908454586688,0.07193312556898868,0.07316191326205224,0.061714826016802116,0.05755541199524794,0.05880323620171424,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,213,31,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.045996721510698814,0.05063362034549736,0.0492425506950578
M4A4 | Poly Mag (Factory New),B,524250891115226174,37732750436,2.89,2.52,0.00653089117259,178,2.15535,2.2070784,-0.0154921094264415,2.6588406595535625,2.6659458225627355,2.6638142736599835,2.7000317099988385,2.7072469469708422,2.7050823758792406,0.07998593095032447,0.07752739703711575,0.0782649572110784,0.06573297231874109,0.06323635052912036,0.06398533706600673,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,252,37,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.2336004173584628,0.23689694136114114,0.23590798416033762
M4A4 | Poly Mag (Factory New),B,499481093159805789,51272231109,2.44,2.13,0.03835596889257,871,2.15535,2.2070784,-0.0154921094264415,2.2453473739349397,2.2491216241391703,2.2479893490779013,2.280132541152313,2.28396526245371,2.282815446063291,0.0797756664201067,0.07822884256591378,0.07869288972217159,0.0655194503474128,0.0639486629288073,0.06441989915438895,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,213,31,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.04175534086572466,0.0435064486692048,0.04298111632816076
M4A4 | Poly Mag (Factory New),B,505110592694560608,51706583138,2.42,2.11,0.02497469820082,540,2.15535,2.2070784,-0.0154921094264415,2.233243358075144,2.2206643860566926,2.224438077662228,2.267841008554318,2.2550671617248845,2.2588993157737143,0.07717216608465116,0.08237008840632531,0.08081071170982312,0.0628756162998686,0.06815406540294022,0.0665705306720189,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,211,31,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.03613954024875029,0.03030337813194717,0.03205422676698811
M4A4 | Poly Mag (Factory New),B,501732892970585150,47828811383,2.46,2.15,0.06556501984596,195,2.15535,2.2070784,-0.0154921094264415,2.2355612552896384,2.2258554268721635,2.2287671753974063,2.2701948148860986,2.260338622712706,2.263295480364724,0.09123526207738275,0.09518072078367334,0.09399708317178601,0.07715657931459408,0.08116316149890002,0.0799611868436082,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,215,31,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.037214955942022655,0.032711822614500556,0.03406276261275719
M4A4 | Poly Mag (Factory New),B,523124991213379972,48471610416,2.5,2.19,0.03470546379685,113,2.15535,2.2070784,-0.0154921094264415,2.241474619818064,2.2483390719501513,2.246279736310525,2.276199789904877,2.283170586880547,2.2810793477878457,0.10341015207277438,0.10066437121993954,0.10148810547579001,0.08952008403804912,0.08673176524778126,0.08756826088486169,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,219,31,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.03995853101262647,0.04314337437082216,0.042187921363363454
M4A4 | Poly Mag (Factory New),B,529880390646464471,49513704813,2.58,2.25,0.01427783817053,168,2.15535,2.2070784,-0.0154921094264415,2.4027544512906247,2.2545443868414266,2.299007406176186,2.4399781861748884,2.2894720351891436,2.334623880484867,0.06869982508115324,0.12614558649557117,0.1089118580712457,0.054272020862446424,0.11260773829878157,0.0951070230678811,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,225,33,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.11478620701539168,0.046022403248394315,0.06665154437849354
M4A4 | Poly Mag (Factory New),B,527628590839310613,49703732784,2.96,2.59,0.01063891872764,310,2.15535,2.2070784,-0.0154921094264415,2.521887865570878,2.63547887418274,2.6014015715991814,2.5609572283455173,2.6763080012926537,2.641702769408513,0.1480108562260547,0.10963551547880401,0.12114811770297929,0.13481174718056843,0.09584189145518451,0.10753284817279973,True,0,-,1.2592810978123676,167,171,4,2,7.64,377,382,4.680893234672309,0.9531415343915344,0.0,,259,37,2003,2.5,2.56,825,0.86214,Frankfurter 2026-05-21 (ECB),2026-05-22T06:26:53.309812+00:00,ok,,ok,,best_deal,2026-04-17T23:18:58.681153+00:00,3.97,,50,True,8,-0.009515570934256,4.7725,4.6975,1/1,3.0272,3.024,2.8823,2.999,3.106,3.145,0.068,4.283,3.534619450317117,8.677986257928124,-0.0435707669235867,-0.159846547314578,-0.1184166387118416,-0.0159712409536991,-0.1132409230723467,0.5015220700152208,7,3,2026-05-23T01:36:22.251416+00:00,0.17005955671741382,0.22276144207796422,0.20695087646979912
