item,risk_pass,high_cv_pass,monitor_pass,pred_cv,pred_range_over_mean,cv_n_listings,cv_source,risk_rule_trend,risk_rule_price,risk_rule_liquidity,risk_rule_tail,risk_rule_listings,base_price,n_listings,avg_discount,median_discount,steam_sales_7d_n,steam_sales_7d_iqr_risk%,steam_sales_7d_downside_risk%,steam_sales_7d_tail_ratio,steam_turnover_proxy,steam_daily_ret_7d,steam_daily_slope_7d,steam_daily_ema_gap_3_14,steam_daily_range_14d_pct,steam_daily_downside_14d_pct,steam_discount_risk_score,risk_collected_at_utc,status,error,sort_by,collected_at_utc,currency,cap_hit,discount_sample_n,avg_ask,avg_predicted,key_trace,steam_sales_7d_mean,steam_sales_7d_median,steam_sales_7d_p10,steam_sales_7d_p25,steam_sales_7d_p75,steam_sales_7d_p90,steam_sales_7d_min,steam_sales_7d_max,steam_sales_7d_band_risk%,steam_daily_ret_3d,trade_days,steam_trade_currency,model_ready,has_summary,summary_ready,has_fit,fit_ready,monitor_pass_before_model_ready
AWP | Ice Coaled (Battle-Scarred),True,True,True,0.2038,2.300632629421723,170.0,summary,True,True,True,True,True,5.26,50,0.0105615826534065,0.0037832511598819,785,1.819804371030116,1.01489089922833,0.989804886623308,15.7,0.0157216039568981,-0.0001644418233387,-0.0020360974536924,0.0443478260869565,0.0187826086956521,0.0248670030840748,2026-05-02T00:26:31.033346+00:00,ok,,best_deal,2026-04-17T04:41:41.013982+00:00,,True,8,5.24625,5.3025,1/1,5.7149,5.689,5.631,5.665,5.769,5.846,4.879,7.555,3.762095574725714,0.0125022010917414,7,3,True,True,True,True,True,True
AK-47 | Ice Coaled (Battle-Scarred),True,True,True,0.1161,1.0828300258843833,154.0,summary,True,True,True,True,True,4.41,50,0.0141060214206922,0.0033860045146726,1362,3.527407555867325,3.1666499649263358,0.9682092555331993,27.24,0.0139470013947002,0.0010343531995702,-0.0018550630387293,0.0770288858321869,0.0538416191786205,0.0114568156190241,2026-05-02T00:15:50.849420+00:00,ok,,best_deal,2026-04-17T00:44:09.512204+00:00,,True,8,4.48,4.5425,1/1,4.9895,4.97,4.812,4.893,5.069,5.176,4.634,5.718,7.295320172361958,0.0569055036344756,7,3,True,True,True,True,True,True
AWP | Duality (Battle-Scarred),True,True,True,0.1602,1.1071418832319817,167.0,summary,True,True,True,True,True,3.42,50,0.0093002915451895,0.0029154518950437,1341,4.528779253636934,2.27703984819734,0.9770583736936018,26.82,-0.0251762336354481,0.0007048745699126,-0.0100879354531391,0.0583677685950413,0.0012913223140495,0.0154170355763366,2026-05-02T00:31:40.745074+00:00,ok,,best_deal,2026-04-17T03:56:30.469660+00:00,,True,8,3.4325,3.465,1/1,3.9525,3.923,3.833,3.855,4.034,4.137,3.693,4.259,7.691334598355455,-0.0107307102708227,7,3,True,True,True,True,True,True
AWP | Green Energy (Factory New),True,True,True,0.1994,1.315224932661497,140.0,summary,True,True,True,True,True,93.78,50,0.0002558952141678,0.002864698104892,70,5.372776885565699,3.6994003429298608,0.9620498748573052,1.4,-0.0013919104793324,-0.008257014306655,,0.1018937710243705,0.0079625087115661,-0.0291338833808986,2026-05-02T01:02:42.426269+00:00,ok,,best_deal,2026-04-17T03:59:54.860258+00:00,,True,8,116.27375,116.38375,1/1,95.7047,93.2935,89.753,90.8375,95.9795,97.5705,85.838,180.855,8.16835536812716,-0.0540634538319387,7,3,True,True,True,True,True,True
Glock-18 | Blue Fissure (Minimal Wear),True,True,True,0.4575,5.522550643977189,185.0,summary,True,True,True,True,True,10.3,50,0.0060296219558748,0.0025399772161512,63,2.583672837914503,3.7666958898458014,0.9619900083263948,1.26,-0.0017114407219166,-0.0033474961177671,,0.254195023118084,0.0185464179957401,-0.0245551681596352,2026-05-02T00:41:41.273050+00:00,ok,,best_deal,2026-04-17T18:19:38.181104+00:00,,True,8,11.61125,11.68375,1/1,9.6955,9.608,9.2428,9.463,9.7135,9.9552,7.846,15.574,7.347738641637862,-0.0069645068097399,7,3,True,True,True,True,True,True
Glock-18 | Gold Toof (Minimal Wear),True,True,True,0.0908,0.7351637222022992,135.0,summary,True,True,True,True,True,45.89,50,0.004527291264593,0.0024536134537092,60,3.549386298589525,1.9541937644885596,0.9803097640847424,1.2,0.0715389314074232,-0.0090432107247683,,0.140156595801757,0.0856666219569445,-0.0081661927638484,2026-05-02T00:45:58.144263+00:00,ok,,best_deal,2026-04-17T18:28:47.842751+00:00,,True,8,48.16875,48.395,1/1,60.3062,59.852,58.6735,59.5405,61.681,62.9047,50.743,65.92,7.016194023168433,-0.0175022444054592,7,3,True,True,True,True,True,True
AK-47 | Slate (Battle-Scarred),True,True,True,0.1461,0.6837530444886377,400.0,summary,True,True,True,True,True,4.16,50,0.0029289446603713,0.0024009638443091,2009,5.760862903720047,5.331862474719619,0.9469188529591214,40.18,0.0610534716679969,0.0068912951275406,0.0211413256586869,0.1115080857465212,0.1115080857465212,-0.0180959532411846,2026-05-02T00:53:44.914801+00:00,ok,,best_deal,2026-04-17T01:42:54.010609+00:00,,True,8,4.3375,4.35,1/1,4.8951,4.917,4.656,4.756,5.038,5.108,4.534,5.475,9.233723519437804,0.0992145514675484,7,3,True,True,True,True,True,True
AK-47 | Searing Rage (Factory New),True,True,True,0.1832,1.3207702344356054,145.0,summary,True,True,True,True,True,48.01,50,0.007604993405604,0.0021052631578947,158,3.4564901082648305,3.689249650424388,0.9630213514961354,3.16,-0.0191074291822556,-0.0096600365269559,,0.1784952095536485,0.0,-0.016905636486105,2026-05-02T00:36:43.188287+00:00,ok,,best_deal,2026-04-17T01:42:34.554287+00:00,,True,8,46.5075,46.86375,1/1,45.8413,45.7345,44.0433,44.614,46.1985,46.864,42.98,62.971,6.1531850100237016,-0.0479319549969198,7,3,True,True,True,True,True,True
USP-S | 27 (Factory New),True,True,True,0.1484,0.4383119583478882,85.0,summary,True,True,True,True,True,12.11,50,0.010551348062429,0.0016638935108152,97,7.711614710268823,6.423920555818255,0.9359390586741636,1.94,-0.0226848145182811,-0.0149820490579208,,0.2980156562898234,0.050336792281085,-0.0443209108875104,2026-05-02T00:26:44.465351+00:00,ok,,best_deal,2026-04-18T22:24:03.941709+00:00,,True,8,13.1625,13.28875,1/1,10.9964,11.027,10.3206,10.667,11.515,11.658,8.514,12.254,12.162162162162153,-0.0311314930769909,7,3,True,True,True,True,True,True
Galil AR | Rainbow Spoon (Factory New),True,True,True,0.1728,0.6902528592750813,400.0,summary,True,True,True,True,True,83.94,50,0.0019147403490649,0.0016611295681063,94,7.12510886048197,4.750580081729103,0.9520777764694438,1.88,0.0528976150272049,-0.0076830369122289,,0.1725697574474329,0.0504129892455084,-0.0364032107130415,2026-05-02T00:56:06.280293+00:00,ok,,best_deal,2026-04-17T17:28:23.298718+00:00,,True,8,86.17125,86.35125,1/1,98.5206,97.6645,92.9842,94.4753,101.495,103.8807,85.972,127.224,11.060123466564356,-0.0600325139169417,7,3,True,True,True,True,True,True
USP-S | Cortex (Well-Worn),True,True,True,0.1362,1.6474464579901154,145.0,summary,True,True,True,True,True,3.77,50,0.0029992031746486,0.0013227513227512,878,4.3995472824909,3.973318563825935,0.9602983638113572,17.56,-0.0200483091787437,-0.0042211884277104,-0.0244503851714936,0.0810944047325609,0.0014789253142716,-0.0113624230259538,2026-05-02T00:53:06.639342+00:00,ok,,best_deal,2026-04-18T22:26:49.389629+00:00,,True,8,3.73375,3.745,1/1,4.1527,4.156,3.991,4.0373,4.22,4.336,3.415,4.645,8.307847906181525,-0.031048483401003,7,3,True,True,True,True,True,True
Galil AR | Eco (Field-Tested),True,True,True,0.2354,0.7193324400048727,295.0,summary,True,True,True,True,True,12.91,50,0.0015270758289792,0.0011511895625479,305,6.777825616136311,4.318499093245652,0.9562169312169312,6.1,0.0154474658496106,0.00148911595476,0.0057393846704623,0.093474981141564,0.0761880814684435,-0.0246327481290958,2026-05-02T00:57:20.052024+00:00,ok,,best_deal,2026-04-17T17:20:00.744476+00:00,,True,8,13.01625,13.03625,1/1,15.3294,15.12,14.458,14.676,15.715,16.271,10.467,25.101,11.826946912468856,-0.01699314095038,7,3,True,True,True,True,True,True
AK-47 | Searing Rage (Battle-Scarred),True,True,True,0.0987,0.4770642201834862,221.0,summary,True,True,True,True,True,4.67,50,0.0122819576473011,0.0010799136069113,1504,4.390866996646969,3.4528181382723946,0.965281958659442,30.08,0.0656121851200937,0.0079706577484839,0.0112093585937895,0.0951072017592083,0.0951072017592083,0.0076033964671546,2026-05-02T00:21:10.484231+00:00,ok,,best_deal,2026-04-17T01:42:30.983310+00:00,,True,8,4.72125,4.7875,1/1,5.0104,4.983,4.81,4.886,5.106,5.208,4.624,5.87,7.943477566661357,0.1037621359223299,7,3,True,True,True,True,True,True
AK-47 | Slate (Factory New),True,True,True,0.1972,1.8380264545970948,400.0,summary,True,True,True,True,True,19.8,50,0.0031166851361502,0.0009722377284061,373,6.989924988320752,3.50818429426438,0.9644611125993392,7.46,-0.0108676046176046,-0.0073458393081731,-0.0313671399827832,0.1366765443355368,0.0104855254160018,-0.0134177505457131,2026-05-02T00:52:27.059863+00:00,ok,,best_deal,2026-04-17T01:42:58.587749+00:00,,True,8,21.69,21.76125,1/1,22.6898,22.398,21.602,21.729,23.315,24.4106,19.514,37.803,12.378249257375552,-0.0457234838597407,7,3,True,True,True,True,True,True
USP-S | Guardian (Factory New),True,True,True,2.3821,47.65246503243252,400.0,summary,True,True,True,True,True,10.35,50,0.0052508799520019,0.0004897159647405,153,4.606077272102293,4.159219029286402,0.9580807205958772,3.06,0.0021405187610175,-0.0038783314209895,,0.0965782971060014,0.0598483896636931,-0.0241707896693182,2026-05-02T00:43:15.131332+00:00,ok,,best_deal,2026-04-19T07:50:22.586658+00:00,,True,8,10.19625,10.25,1/2,11.6368,11.546,11.062,11.369,11.905,11.964,9.369,19.263,7.751271827306486,0.0240607308286155,7,3,True,True,True,True,True,True
M4A1-S | Nitro (Factory New),True,True,True,0.0928,1.2853150601025956,290.0,summary,True,True,True,True,True,22.72,50,-0.0013549604133586,0.0002215330084182,130,4.934961302833222,3.650489935304528,0.9635588865096358,2.6,0.0635927931126298,-0.0021734609956242,,0.1715066549839363,0.0597905453331664,-0.0267338097510581,2026-05-02T01:13:37.143386+00:00,ok,,best_deal,2026-04-17T22:13:09.250564+00:00,,True,8,23.1325,23.09125,1/1,23.3092,23.35,22.4991,22.852,24.0023,24.417,18.361,25.19,8.228081615842685,0.0529853697113482,7,3,True,True,True,True,True,True
AK-47 | Ice Coaled (Field-Tested),True,True,True,0.1581,2.7459234052597417,400.0,summary,True,True,True,True,True,4.81,50,0.0022761518077925,0.0,6342,4.2676945845020775,5.575536473301094,0.9445395412529956,126.84,0.0087613812059783,0.0009299607634226,-0.0032355792038158,0.0694822888283379,0.0379768392370572,-0.0113458776858201,2026-05-02T00:55:27.046491+00:00,ok,,best_deal,2026-04-17T00:44:20.954256+00:00,,True,8,5.0425,5.05375,1/1,5.8111,5.842,5.518,5.696,5.944,6.015,5.311,6.417,8.552597614909397,0.0280112044817928,7,3,True,True,True,True,True,True
USP-S | Cortex (Field-Tested),True,True,True,0.1551,2.8866590875389253,400.0,summary,True,True,True,True,True,4.13,50,0.0,0.0,1936,4.908706837052687,4.475770188024168,0.9551926298157456,38.72,0.0073715248525694,0.0003011411665849,-0.0092876781723975,0.0773573071294165,0.0244616349571398,-0.0127775170837748,2026-05-02T01:05:18.551340+00:00,ok,,best_deal,2026-04-18T22:26:45.327057+00:00,,True,8,4.20375,4.20375,1/1,4.7813,4.776,4.562,4.6573,4.892,5.029,4.434,5.125,9.76721812059481,0.0250750107158166,7,3,True,True,True,True,True,True
M4A1-S | Black Lotus (Factory New),True,True,True,0.2567,1.5182848616528362,400.0,summary,True,True,True,True,True,20.15,50,-0.0017890674535433,0.0,593,1.99466109859144,0.9166953133952148,0.9906140007821664,11.86,0.0500541242693224,0.0054192112302353,0.0105248736390504,0.0526988577790607,0.0526988577790607,0.0112287987842686,2026-05-02T01:15:14.800691+00:00,ok,,best_deal,2026-04-17T21:17:08.343024+00:00,,True,8,20.4475,20.41125,1/1,23.5629,23.013,22.797,22.944,23.414,23.962,21.572,37.825,4.9442131486362,0.0460231193926845,7,3,True,True,True,True,True,True
M4A1-S | Decimator (Minimal Wear),True,True,True,0.1078,1.2155431370752712,292.0,summary,True,True,True,True,True,20.45,50,-0.0022247251576531,0.0,307,5.318405054335751,4.664401648582171,0.9529831253368714,6.14,-0.0165526373868903,-0.0003893541557873,-0.0131084222779602,0.0787089929818834,0.0281540721397093,-0.0317947774079513,2026-05-02T01:15:47.798796+00:00,ok,,best_deal,2026-04-17T21:21:55.256895+00:00,,True,8,20.70375,20.65875,1/1,24.3118,24.119,22.985,23.606,24.899,25.7174,19.578,29.84,11.238986829440854,-0.0036183274383055,7,3,True,True,True,True,True,True
SSG 08 | Big Iron (Field-Tested),True,True,True,0.0912,0.44525416946901525,70.0,summary,True,True,True,True,True,10.72,50,0.01289885418972,0.0,165,2.202980402830705,3.04504627109418,0.9694487113841952,3.3,-0.006093948370715,0.0001428218224307,-0.0140399309708993,0.0886911351443412,0.0206506003576598,-0.00488223940963,2026-05-02T00:19:44.782582+00:00,ok,,best_deal,2026-04-18T18:07:04.280680+00:00,,True,8,12.32625,12.49875,1/1,11.7568,11.718,11.36,11.603,11.862,11.913,10.714,17.157,4.703660860097993,0.0210860397374026,7,3,True,True,True,True,True,True
AK-47 | Aquamarine Revenge (Field-Tested),True,True,True,0.0876,0.48374570065461014,287.0,summary,True,True,True,True,True,42.43,50,0.0006209828401829,0.0,154,7.896110912870011,7.300782817133679,0.9268071345561112,3.08,0.0667770882254277,0.0095993893875285,0.0081963545270646,0.0925001474027634,0.0647589473477329,-0.0601736420693562,2026-05-02T01:00:53.160963+00:00,ok,,best_deal,2026-04-17T00:32:52.674079+00:00,,True,8,43.3375,43.36125,1/1,49.6029,49.4775,45.8561,47.394,51.3107,53.255,39.28,69.625,14.91626497644292,0.0692430546799478,7,3,True,True,True,True,True,True
SG 553 | Integrale (Field-Tested),True,True,True,0.1958,0.605766900896535,129.0,summary,True,True,True,True,True,8.52,50,0.0042877155648406,0.0,104,10.179518365361217,6.8985648260763766,0.9295088486776696,2.08,0.0974353584191718,0.0152695358999964,0.0246015530816228,0.1217316349008716,0.094722727708074,-0.0549269183659142,2026-05-02T00:46:45.193729+00:00,ok,,best_deal,2026-04-18T17:43:35.578286+00:00,,True,8,11.37,11.4225,1/1,10.2775,10.058,9.349,9.589,10.6352,11.894,8.807,12.549,24.762831427876428,-0.0262986104634896,7,3,True,True,True,True,True,True
Glock-18 | Water Elemental (Factory New),True,True,True,0.1149,0.5524173864530719,225.0,summary,True,True,True,True,True,42.91,50,0.0038649723974043,0.0,77,2.469530611519742,3.3489677717372053,0.966098646643586,1.54,0.0251815037903948,-0.0009694031295253,,0.088198827143256,0.0390170343479476,-0.0215280309875689,2026-05-02T00:49:23.312850+00:00,ok,,best_deal,2026-04-17T20:09:36.653159+00:00,,True,8,42.24625,42.41375,1/1,45.0288,44.482,42.974,43.678,44.79,45.1428,38.293,79.074,4.816473012827356,0.0046571653013129,7,3,True,True,True,True,True,True
USP-S | Printstream (Minimal Wear),True,True,True,0.1386,1.5736506795653977,369.0,summary,True,True,True,True,True,64.91,50,-0.0068470623973467,-0.0006929355509734,174,5.533513508021498,3.4086290806010897,0.9649932175092606,3.48,-0.0251153254741158,-0.0078887286594439,-0.0226554514385919,0.095634824341449,0.0,-0.0279077929233947,2026-05-02T01:33:57.004286+00:00,ok,,best_deal,2026-04-19T07:55:07.309657+00:00,,True,8,65.505,65.0625,1/2,78.7384,76.668,73.9841,75.667,80.024,88.074,62.909,99.562,17.89457240685612,-0.0338890336025007,7,3,True,True,True,True,True,True
M4A1-S | Glitched Paint (Factory New),True,True,True,0.2312,0.9834262158339478,201.0,summary,True,True,True,True,True,15.19,50,-0.0011291371893884,-0.0009669102740499,308,2.496562078563978,1.494748450444104,0.984903381642512,6.16,-0.0082644628099174,-0.0031910291440034,-0.0310634159887991,0.1597112860892389,0.0251312335958005,0.0010216387523276,2026-05-02T01:12:18.674714+00:00,ok,,best_deal,2026-04-17T21:24:21.274022+00:00,,True,8,15.51125,15.49375,1/1,15.0527,14.904,14.679,14.858,15.2338,15.411,14.271,20.647,4.862914958778155,0.0257790940297504,7,3,True,True,True,True,True,True
AWP | Atheris (Battle-Scarred),True,True,True,0.4506,5.159752229719663,219.0,summary,True,True,True,True,True,4.15,50,-0.0082091092686362,-0.0011764705882352,920,3.848872471897304,3.3974052032742783,0.965997261524418,18.4,0.0159514715794204,0.001672061056189,-0.0060918901727231,0.089783281733746,0.0541795665634675,-0.0164271267027744,2026-05-02T01:38:57.972036+00:00,ok,,best_deal,2026-04-17T03:50:32.045357+00:00,,True,8,4.92,4.8825,1/1,4.3857,4.382,4.233,4.3042,4.473,4.535,4.14,4.833,6.886015915361298,0.0572831423895254,7,3,True,True,True,True,True,True
SSG 08 | Rapid Transit (Factory New),True,True,True,0.3415,2.8619903898548573,107.0,summary,True,True,True,True,True,12.63,50,-0.0118705406594503,-0.0011811023622048,111,3.616847070842132,5.566113560735249,0.944486065328139,2.22,0.0254634884600832,0.0019665422233744,-0.0152075706503077,0.109877135372468,0.0266760137254179,-0.0573745588328861,2026-05-02T01:49:07.601858+00:00,ok,,best_deal,2026-04-18T18:29:48.161793+00:00,,True,8,12.8775,12.72625,1/1,13.3127,13.348,12.607,13.1365,13.618,13.707,10.441,21.693,8.262786662360012,0.0274071266110691,7,3,True,True,True,True,True,True
MP9 | Food Chain (Field-Tested),True,True,True,0.1059,0.46405763153824053,253.0,summary,True,True,True,True,True,4.01,50,-0.0074873567754998,-0.0011820330969266,821,7.513379991766146,6.504734458624946,0.935032894736842,16.42,0.0177319587628865,0.002469975913532,0.0057040424213323,0.0887358184764993,0.0540923824959482,-0.0477137383483163,2026-05-02T01:35:30.173343+00:00,ok,,best_deal,2026-04-18T07:29:02.702384+00:00,,True,8,4.2075,4.1762500000000005,1/1,4.858,4.864,4.548,4.663,5.028,5.182,4.157,5.769,13.05063812268424,0.0571856928678518,7,3,True,True,True,True,True,True
AUG | Stymphalian (Minimal Wear),True,True,True,0.1601,0.3676995007528329,87.0,summary,True,True,True,True,True,5.34,50,-0.0047326673761175,-0.0018657300887267,163,7.474336534367759,6.149770566251946,0.9384663931839696,3.26,0.0021516054286658,-0.0108841920447172,,0.1390586292320397,0.0021469859620148,-0.0536421810565825,2026-05-02T01:26:34.122183+00:00,ok,,best_deal,2026-04-17T02:58:27.480865+00:00,,True,8,5.81125,5.7875,1/1,6.3417,6.338,5.948,6.093,6.567,6.6654,4.893,11.454,11.312424113408069,-0.0466068335695166,7,3,True,True,True,True,True,True
AK-47 | Phantom Disruptor (Factory New),True,True,True,0.1761,0.9589686755582729,155.0,summary,True,True,True,True,True,39.68,50,0.0047945431244146,-0.0021834061135371,118,3.952094386876994,2.5044807653503467,0.9748216033030236,2.36,-0.0086700416351247,-0.0076511180881927,,0.0665067831191609,0.0161434656548664,-0.0097234789812919,2026-05-02T00:44:40.125790+00:00,ok,,best_deal,2026-04-17T00:53:05.621056+00:00,,True,8,40.82625,41.115,1/1,42.1245,41.901,40.846,41.2572,42.922,43.928,34.03,51.057,7.316407316407318,-0.0109396020675492,7,3,True,True,True,True,True,True
AK-47 | Midnight Laminate (Battle-Scarred),True,True,True,0.0949,0.34881692924829943,65.0,summary,True,True,True,True,True,3.34,50,-0.0042854874585897,-0.0023990895469466,1079,4.427024588314912,3.045341755019164,0.9693703913783324,21.58,0.0125930165998855,-0.006669034080672,-0.0153796439120362,0.115319389485585,0.0339174674957603,-0.0076644262570023,2026-05-02T01:24:20.519452+00:00,ok,,best_deal,2026-04-17T00:48:28.790541+00:00,,True,8,3.75375,3.73875,1/1,3.5464,3.526,3.418,3.452,3.609,3.71,2.935,4.071,8.233701782088874,0.0351082504388531,7,3,True,True,True,True,True,True
AK-47 | Nouveau Rouge (Field-Tested),True,True,True,0.1244,0.440831985834353,277.0,summary,True,True,True,True,True,15.76,50,-0.0171427382581651,-0.0028256746364777,762,5.56090501450051,4.778048099549313,0.9523143409530308,15.24,0.0091993185689949,-0.0033046449014032,-0.0052107143824524,0.0694913346837722,0.0419198739590365,-0.0407114987555551,2026-05-02T02:05:13.064971+00:00,ok,,best_deal,2026-04-17T00:50:36.186748+00:00,,True,8,16.2475,15.97625,1/1,17.5511,17.586,16.7474,17.027,18.003,18.3389,16.377,19.712,9.067807715755706,0.0437540377048215,7,3,True,True,True,True,True,True
MP7 | Fade (Field-Tested),True,True,True,0.1077,0.42481668236641357,175.0,summary,True,True,True,True,True,8.99,50,-8.654459235293843e-05,-0.0028956568257879,253,1.9186211090259049,2.054916597645249,0.9793161671591388,5.06,0.0159171028736244,0.0012646107258373,-0.0092265645365073,0.0850683491062039,0.0193480546792848,-0.0049862580854797,2026-05-02T01:05:52.046096+00:00,ok,,best_deal,2026-04-18T05:29:30.908809+00:00,,True,8,10.815,10.81625,1/1,9.5381,9.476,9.28,9.403,9.586,9.7616,8.441,11.962,5.04922363992829,0.0113793470169094,7,3,True,True,True,True,True,True
AWP | Mortis (Factory New),True,True,True,0.2097,0.6618458625795886,141.0,summary,True,True,True,True,True,25.77,50,-0.0004850454988203,-0.0032987319872566,143,3.6255915492384703,4.431278560180338,0.9554400752894964,2.86,-0.0133265593246835,0.0029530538350445,-0.0170569404242827,0.1779815423614687,0.0474907909850675,-0.0330660850071885,2026-05-02T01:08:55.910090+00:00,ok,,best_deal,2026-04-17T04:48:54.309370+00:00,,True,8,25.8475,25.83625,1/1,24.5753,24.439,23.35,24.0585,24.9495,25.5232,21.871,40.769,8.843025314034815,0.0498586161011311,7,3,True,True,True,True,True,True
Sawed-Off | Kiss♥Love (Field-Tested),True,True,True,0.1546,0.48083071178291015,227.0,summary,True,True,True,True,True,4.09,50,-0.0010899136069257,-0.0037631726632164,1231,5.807618549511849,3.704672245467223,0.962588028169014,24.62,0.0057433178705543,0.0032387747297214,-0.003335607975815,0.0958708543817262,0.0291016911926201,-0.0099650535534245,2026-05-02T01:12:02.542165+00:00,ok,,best_deal,2026-04-19T06:56:22.072694+00:00,,True,8,4.1450000000000005,4.1425,2/2,4.5888,4.544,4.374,4.4185,4.685,4.985,3.963,5.134,13.315027894002805,0.0299739848433433,7,3,True,True,True,True,True,True
AK-47 | Frontside Misty (Field-Tested),True,True,True,0.1003,0.5206359233522848,400.0,summary,True,True,True,True,True,17.95,50,-0.0023843218392521,-0.0038859678527142,800,5.03953783750563,3.8741162599072174,0.9611787783404042,16.0,0.0073658852960252,-0.0020707329466793,-0.0151843209324519,0.0711427914463095,0.0073120257530467,-0.0165165060107587,2026-05-02T01:16:45.766794+00:00,ok,,best_deal,2026-04-17T00:41:16.957145+00:00,,True,8,19.74375,19.70625,1/1,21.9663,21.921,21.07,21.376,22.483,22.992,15.717,24.854,8.749766688063081,0.0073192199008662,7,3,True,True,True,True,True,True
AK-47 | Blue Laminate (Minimal Wear),True,True,True,0.161,2.528977871443625,400.0,summary,True,True,True,True,True,17.29,50,-0.0045471924290417,-0.0043252595155709,168,8.589656368690674,4.716313814185892,0.948059938473752,3.36,-0.0279823997626933,-0.0091094091968621,-0.033452976566356,0.121814760185138,0.0144957021514673,-0.0389206007855289,2026-05-02T01:25:42.233396+00:00,ok,,best_deal,2026-04-17T00:36:08.843362+00:00,,True,8,17.43,17.35125,1/1,22.1953,20.154,19.1072,19.444,21.3505,23.353,18.627,228.754,19.12927511680402,0.0147089182493806,7,3,True,True,True,True,True,True
M4A1-S | Basilisk (Factory New),True,True,True,0.1164,0.43947291594035304,85.0,summary,True,True,True,True,True,58.37,50,-0.0054608229822394,-0.0047195622435021,57,2.7630538673244995,2.312053924378718,0.9770102521848364,1.14,0.0380058342895852,0.0011218880757808,-0.0038587147262403,0.1577850293020778,0.0865010655301012,-0.0219730867590427,2026-05-02T01:28:54.739558+00:00,ok,,best_deal,2026-04-17T21:16:41.958216+00:00,,True,8,71.75625,71.4025,1/1,73.6142,74.033,72.331,73.025,75.059,75.3848,63.762,75.701,4.148384414963411,0.0255709758496338,7,3,True,True,True,True,True,True
AK-47 | Aphrodite (Minimal Wear),True,True,True,0.1621,2.613206664068844,400.0,summary,True,True,True,True,True,45.92,50,-0.0098842031510376,-0.0050087108013937,314,9.306138801917175,7.785349675772727,0.9210276769083144,6.28,0.0229487465595477,0.0167952932141603,0.0328158671915321,0.130367596262226,0.0914263898483802,-0.0704950723225041,2026-05-02T01:43:24.079698+00:00,ok,,best_deal,2026-04-17T00:32:36.971279+00:00,,True,8,46.38375,45.93,1/1,53.9128,53.149,48.9517,51.0258,56.043,58.588,47.783,80.067,17.87386297873603,0.0552709832134292,7,3,True,True,True,True,True,True
FAMAS | Rapid Eye Movement (Factory New),True,True,True,0.1864,0.6332757628094414,141.0,summary,True,True,True,True,True,31.79,50,0.0001422013356418,-0.005591863245667,120,2.0126402545762696,6.539457254272209,0.9343838395805872,2.4,-0.0082130413140865,-0.0001523782688645,,0.1126725219573399,0.0110561665067534,-0.0546227928662351,2026-05-02T01:04:07.784307+00:00,ok,,best_deal,2026-04-17T10:55:07.126712+00:00,,True,8,32.2475,32.2575,1/1,33.8759,33.7615,31.5462,33.2377,33.9195,34.2348,19.573,54.657,7.936615706150983,0.0111797719266824,7,3,True,True,True,True,True,True
P250 | Epicenter (Field-Tested),True,True,True,0.1411,0.39546290619251995,163.0,summary,True,True,True,True,True,5.33,50,-0.0109275703492726,-0.0057324887247675,293,6.431269707470887,5.135649839218253,0.948090880403913,5.86,0.0965583173996176,0.0079150786805219,0.0279722696162774,0.1197326358616681,0.1197326358616681,-0.04555758642732,2026-05-02T01:47:08.520013+00:00,ok,,best_deal,2026-04-18T13:24:53.532141+00:00,,True,8,5.52,5.46375,1/1,6.4062,6.338,6.009,6.152,6.564,6.8442,5.612,8.206,13.03737004776622,0.063514140009272,7,3,True,True,True,True,True,True
USP-S | Guardian (Minimal Wear),True,True,True,0.1845,2.8815765012084036,400.0,summary,True,True,True,True,True,3.61,50,-0.0039998774680597,-0.0062814070351758,236,8.193128209410096,4.968062455642308,0.943947244465379,4.72,0.10589651022864,0.0039580874046077,0.023613734003465,0.1035908596300326,0.1035908596300326,-0.0385325814486223,2026-05-02T01:23:32.219932+00:00,ok,,best_deal,2026-04-19T07:50:27.357051+00:00,,True,8,3.71875,3.705,1/2,4.7906,4.246,4.008,4.0635,4.456,4.595,3.409,127.649,12.253162443117766,0.1043018505167028,7,3,True,True,True,True,True,True
Galil AR | Kami (Factory New),True,True,True,0.1375,0.48063438639434974,37.0,summary,True,True,True,True,True,17.66,30,0.0090187219591239,-0.0065411155836687,91,8.695708226436512,7.406500186935159,0.9266189807127349,3.033333333333333,0.0282072907881172,0.0003126723339606,,0.3019504192489973,0.1158707011787579,-0.0529329975982919,2026-05-02T00:32:14.102082+00:00,ok,,best_deal,2026-04-17T17:23:57.744810+00:00,,False,8,18.3275,18.50625,1/1->1/1,15.5134,15.658,14.509,14.87,16.219,16.458,13.028,18.59,12.56333234494049,0.1151917604011383,7,3,True,True,True,True,True,True
AUG | Random Access (Factory New),True,True,True,0.2407,0.66353703540762,97.0,summary,True,True,True,True,True,15.38,50,0.0008906169425927,-0.0068458194745084,73,5.382458226179554,5.162766053682425,0.948971771618342,1.46,-0.0251366807013133,-0.0040160363053316,-0.0280455373482894,0.1500032231032038,0.0241088119641591,-0.0429183414521639,2026-05-02T00:59:31.058287+00:00,ok,,best_deal,2026-04-17T02:53:07.474979+00:00,,True,8,17.47625,17.58625,1/1,15.4762,15.658,14.859,15.139,15.972,16.1354,8.466,17.334,8.247502616921471,0.0204578344954611,7,3,True,True,True,True,True,True
