market_hash_name,listing_id,asset_id,ask,ask_seller_net,float_value,paint_seed,asset_properties_json,converted_price,converted_fee,converted_currencyid,scm_total_listings
Desert Eagle | Calligraffiti (Factory New),643589308978699737,49583474195,23.57,20.5,0.04920880496502,532,,2050.0,307,2003.0,68
Desert Eagle | Calligraffiti (Factory New),659355074466454433,49894752244,23.57,20.5,0.00373062794097,358,,2050.0,307,2003.0,68
Desert Eagle | Calligraffiti (Factory New),654849572360909797,46512118985,23.94,20.82,0.02780553139746,134,,2082.0,312,2003.0,68
Desert Eagle | Calligraffiti (Factory New),643590695793805776,44384248116,24.39,21.21,0.04465504735708,515,,2121.0,318,2003.0,68
Desert Eagle | Calligraffiti (Factory New),771941338969362149,44972483675,24.56,21.37,0.06436706334352,588,,2137.0,319,2003.0,68
Desert Eagle | Calligraffiti (Factory New),775319038700119009,43246721443,24.56,21.37,0.06135492026806,867,,2137.0,319,2003.0,68
Desert Eagle | Calligraffiti (Factory New),775319038700114221,43534903276,24.56,21.37,0.0494946166873,670,,2137.0,319,2003.0,68
Desert Eagle | Calligraffiti (Factory New),658230515417407910,51119877733,24.88,21.64,0.0010153419571,580,,2164.0,324,2003.0,68
Desert Eagle | Calligraffiti (Factory New),624449641079655761,45262690680,24.93,21.69,0.06532982736826,874,,2169.0,324,2003.0,68
Desert Eagle | Calligraffiti (Factory New),655978643662221737,51062760147,24.99,21.74,0.00138727703597,777,,2174.0,325,2003.0,68
Desert Eagle | Calligraffiti (Factory New),789953403479517080,45109406113,25.0,21.75,0.00084607297322,736,,2175.0,325,2003.0,68
Desert Eagle | Calligraffiti (Factory New),644719716499624191,43801899089,25.46,22.15,0.01993841864169,548,,2215.0,331,2003.0,68
Desert Eagle | Calligraffiti (Factory New),630080589653377756,47499560664,25.64,22.3,0.01013502664864,540,,2230.0,334,2003.0,68
Desert Eagle | Calligraffiti (Factory New),643592475759519539,49579524509,26.79,23.3,0.06301741302013,816,,2330.0,349,2003.0,68
Desert Eagle | Calligraffiti (Factory New),591801811359951800,50839282998,27.09,23.57,0.02479317784309,473,,2357.0,352,2003.0,68
Desert Eagle | Calligraffiti (Factory New),642464039596082793,45800729823,28.75,25.0,0.04847675189376,685,,2500.0,375,2003.0,68
Desert Eagle | Calligraffiti (Factory New),775323495751562466,51191065354,29.99,26.09,0.00143066502642,859,,2609.0,390,2003.0,68
Desert Eagle | Calligraffiti (Factory New),775323495751563834,51191064713,30.5,26.53,0.00133124995045,723,,2653.0,397,2003.0,68
Desert Eagle | Calligraffiti (Factory New),643590695795241564,49969185766,32.51,28.28,0.00022253999487,611,,2828.0,423,2003.0,68
Desert Eagle | Calligraffiti (Factory New),658229174551472097,39889734830,33.9,29.49,0.01900416240096,837,,2949.0,441,2003.0,68
Desert Eagle | Calligraffiti (Factory New),751679596850123651,49156232977,38.81,33.76,0.0514854490757,733,,3376.0,505,2003.0,68
Desert Eagle | Calligraffiti (Factory New),641338139708210766,50180758090,39.99,34.79,6.099299935e-05,257,,3479.0,520,2003.0,68
Desert Eagle | Calligraffiti (Factory New),651471872641313528,49903195808,40.25,35.0,0.00089271500474,599,,3500.0,525,2003.0,68
Desert Eagle | Calligraffiti (Factory New),771941338968731645,43715670407,42.73,37.17,0.01259952690452,585,,3717.0,556,2003.0,68
Desert Eagle | Calligraffiti (Factory New),630079774408965153,50541301305,43.58,37.9,0.00856630410999,131,,3790.0,568,2003.0,68
Desert Eagle | Calligraffiti (Factory New),640216116808815491,50408049548,55.11,47.93,0.00111666298471,17,,4793.0,718,2003.0,68
Desert Eagle | Calligraffiti (Factory New),636835989098335533,50725113741,56.64,49.26,0.01758181676269,34,,4926.0,738,2003.0,68
Desert Eagle | Calligraffiti (Factory New),741533270495644445,41785017995,158.12,137.5,0.00090247497428,768,,13750.0,2062,2003.0,68
Desert Eagle | Calligraffiti (Factory New),678496101129521730,45920307926,341.86,297.28,0.06573531031609,578,,29728.0,4458,2003.0,68
M4A4 | Tooth Fairy (Minimal Wear),626705318048737451,50974592822,7.79,6.79,0.10793605446815,763,,679.0,100,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),622201718403442320,50989498989,7.86,6.84,0.10271418094635,510,,684.0,102,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),643593816545015149,50676879764,8.12,7.07,0.14033538103104,912,,707.0,105,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),636838417169047012,42754381169,8.12,7.07,0.13066467642784,223,,707.0,105,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),633459376595089755,42343313268,8.2,7.14,0.13513717055321,303,,714.0,106,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),634586617420108503,50490116193,8.2,7.14,0.13860295712948,75,,714.0,106,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),641340675940020635,49402343852,8.37,7.29,0.14144115149975,206,,729.0,108,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),624453518127163782,51132744697,8.39,7.3,0.14453980326653,779,,730.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),624453518127163890,51132603767,8.39,7.3,0.11761899292469,957,,730.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),624453518127164034,51120627401,8.39,7.3,0.10418508946896,459,,730.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),624453518127164826,50986553248,8.39,7.3,0.12217496335506,580,,730.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),624453518127165006,50959506948,8.39,7.3,0.14060954749584,346,,730.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),624453518127164142,51084751794,8.39,7.3,0.10577238351107,514,,730.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),624453518127164322,51033835402,8.39,7.3,0.12022969871759,298,,730.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),624453518127164466,51009775573,8.39,7.3,0.14596125483513,669,,730.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),624453518127164718,51007760767,8.39,7.3,0.14297616481781,690,,730.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),624453518127164538,51008612652,8.39,7.3,0.14255891740322,126,,730.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),652601015932700664,50994503930,8.43,7.34,0.1285630017519,669,,734.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),652601015932701276,50728617164,8.43,7.34,0.12705472111702,399,,734.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),652601015932700952,50887099445,8.43,7.34,0.13909429311752,622,,734.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),652601015932701168,50734347052,8.43,7.34,0.12064496427774,27,,734.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),652601015932700808,50898301168,8.43,7.34,0.11932034045458,68,,734.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),652601015932701384,50708259155,8.43,7.34,0.12453495711088,233,,734.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),698762301659869848,51040728773,8.44,7.35,0.12837827205658,717,,735.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),623327618321787086,51111832775,8.45,7.36,0.14170174300671,873,,736.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639090217012521525,51115628897,8.47,7.38,0.14497463405132,169,,738.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639090217012522677,51115013698,8.47,7.38,0.13495795428753,150,,738.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),658230515420552222,51109687712,8.48,7.39,0.14586114883423,182,,739.0,109,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),627831217914173108,42193499536,8.51,7.4,0.1074052080512,75,,740.0,111,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),596305411429073977,50834119418,8.53,7.42,0.14213007688522,165,,742.0,111,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),678496101149702034,51053166103,8.55,7.44,0.1247695684433,455,,744.0,111,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),660482407761381166,47971136965,8.55,7.44,0.14576192200184,919,,744.0,111,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),649223316100742560,47799752096,8.55,7.44,0.13014630973339,858,,744.0,111,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),622201718403025872,51130781748,8.55,7.44,0.07777588069439,96,,744.0,111,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),696510501845736954,51030278029,8.57,7.46,0.10011660307646,63,,746.0,111,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),689755100909811405,51039854621,8.57,7.46,0.13020238280296,118,,746.0,111,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),598557211241948487,50957098913,8.58,7.47,0.13193193078041,332,,747.0,111,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),556898911215781093,51041136723,8.58,7.47,0.14875242114067,324,,747.0,111,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),556898911215773749,51040581616,8.58,7.47,0.13853360712528,725,,747.0,111,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),556898911215770761,51044169340,8.58,7.47,0.1249148324132,232,,747.0,111,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),556898911215773425,51040633160,8.58,7.47,0.14781868457794,126,,747.0,111,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),696510501844140210,43092506869,8.59,7.48,0.1459928303957,20,,748.0,111,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),646971516247216484,51077637323,8.6,7.49,0.14389058947563,343,,749.0,111,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),559150711014135108,49804426403,8.62,7.5,0.11690900474787,809,,750.0,112,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),789960193678432442,51031583695,8.62,7.5,0.10025922954082,389,,750.0,112,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),556898911213651873,51047567407,8.63,7.51,0.14439035952091,301,,751.0,112,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),572661512517174709,50317247468,8.64,7.52,0.13611954450607,887,,752.0,112,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),775323495748266990,50396801568,8.69,7.57,0.1425736695528,642,,757.0,112,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),657104615557523868,51128732696,8.69,7.57,0.1332434117794,62,,757.0,112,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),626705246082827363,50597689441,8.7,7.58,0.13252791762352,78,,758.0,112,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),743798298797868527,49826476821,8.7,7.58,0.10863713175058,964,,758.0,112,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),559150711010539500,44815560776,8.71,7.59,0.12790942192078,809,,759.0,112,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),598557211227530883,50589642356,8.78,7.64,0.14573284983635,394,,764.0,114,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),689755100894295945,50468029912,8.85,7.7,0.13100416958332,983,,770.0,115,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),634586617417394535,50815191212,8.97,7.8,0.14245940744877,875,,780.0,117,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),646970175484018924,50870094866,8.99,7.82,0.12244462221861,655,,782.0,117,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),646970175484018528,50870752989,8.99,7.82,0.13546919822693,770,,782.0,117,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),646970175484017700,50870529831,8.99,7.82,0.14540982246399,61,,782.0,117,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),646970175484020580,50858413440,8.99,7.82,0.12417669594288,940,,782.0,117,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),651475115914714818,51311264118,9.0,7.83,0.14356915652752,95,,783.0,117,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),697636400696671816,50459101534,9.0,7.83,0.13769622147083,736,,783.0,117,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),714524901211443363,49871488869,9.04,7.87,0.13378392159939,469,,787.0,117,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),678496101151690530,35447104617,9.04,7.87,0.09803007543087,267,,787.0,117,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),641340675946777223,50637760472,9.05,7.88,0.10198859125376,582,,788.0,117,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),660482243292682930,49931636303,9.05,7.88,0.09150487184525,457,,788.0,117,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),634586617399119783,50861502315,9.06,7.89,0.12925121188164,277,,789.0,117,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),714524901189897435,50953036128,9.06,7.89,0.1397912800312,212,,789.0,117,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),714524901189897615,50952773163,9.06,7.89,0.13123869895935,629,,789.0,117,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),714524901189897903,50945723008,9.06,7.89,0.14558357000351,186,,789.0,117,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),632332842679440487,50540134107,9.08,7.9,0.14211188256741,527,,790.0,118,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),632332842679435051,50548942872,9.08,7.9,0.12774211168289,443,,790.0,118,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),632332842679441027,50539432357,9.08,7.9,0.14374560117722,235,,790.0,118,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),632332842679441891,50539431474,9.08,7.9,0.14595080912113,268,,790.0,118,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),632332842679440163,50540483791,9.08,7.9,0.14088135957718,297,,790.0,118,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),632332842679442935,50539366071,9.08,7.9,0.13571347296238,193,,790.0,118,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),659354440443840734,50470681094,9.1,7.92,0.12707416713238,995,,792.0,118,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),635711810624767408,41155351739,9.1,7.92,0.14942970871925,338,,792.0,118,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),657103908842286387,50901786162,9.1,7.92,0.13515366613865,473,,792.0,118,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),598557211246444383,50404820396,9.1,7.92,0.13504350185394,456,,792.0,118,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),630081676879578546,48686407982,9.11,7.93,0.12176334857941,793,,793.0,118,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),651473775099676386,50523626995,9.12,7.94,0.14574863016605,832,,794.0,118,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),643593816534470281,49951360269,9.13,7.95,0.12672035396099,127,,795.0,118,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),653726209123988780,48173324600,9.13,7.95,0.13158787786961,155,,795.0,118,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),631205674311171215,45831328122,9.14,7.96,0.1386007219553,804,,796.0,118,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),622199743535213571,48944461069,9.2,8.0,0.13178257644176,387,,800.0,120,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),641340675924177071,50734109349,9.2,8.0,0.13410660624504,864,,800.0,120,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),654852815704532143,33461601994,9.2,8.0,0.12479401379824,837,,800.0,120,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),642467916656008337,44127670212,9.2,8.0,0.13982383906841,112,,800.0,120,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),642467916657371261,50646975106,9.2,8.0,0.07019333541393,876,,800.0,120,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),649222707030482860,29705852233,9.2,8.0,0.10087384283543,697,,800.0,120,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),591801811353797636,50913910811,9.2,8.0,0.10293962061405,986,,800.0,120,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),655976740716782816,34802328742,9.22,8.02,0.10718193650246,683,,802.0,120,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),631206942787895957,32536266189,9.23,8.03,0.10357594490051,195,,803.0,120,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),641342016850302679,46090797900,9.28,8.08,0.0907741561532,872,,808.0,120,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),623327618328882974,50700287774,9.31,8.1,0.0805461704731,691,,810.0,121,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),640214142026887984,50464866808,9.33,8.12,0.0984063744545,756,,812.0,121,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),669488905354732455,50408485055,9.33,8.12,0.10313948988914,142,,812.0,121,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),627831217895428340,50099307300,9.33,8.12,0.10045093297958,7,,812.0,121,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),649221975291937141,42245838079,9.33,8.12,0.09863144904375,480,,812.0,121,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),653724487707437737,45398461731,9.37,8.16,0.13358913362026,480,,816.0,121,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),626705318045645951,51167245030,9.45,8.22,0.10249076783657,74,,822.0,123,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),653726915752207935,51075575591,9.49,8.26,0.14814242720604,325,,826.0,123,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),659356415322906862,51031329014,9.56,8.32,0.07847364246845,810,,832.0,124,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),630083017710706158,50543734476,9.58,8.34,0.14839819073677,430,,834.0,124,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),644717741641533561,20902552175,9.71,8.45,0.1241777613759,16,,845.0,126,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),635710089190595773,50280241463,9.71,8.45,0.14535483717918,905,,845.0,126,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),642465941840877203,50651622870,9.73,8.47,0.14136052131653,66,,847.0,126,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),649223316109669588,50164338012,9.74,8.48,0.1387697905302,637,,848.0,126,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),637964317030074773,49328233917,9.74,8.48,0.10666561126709,889,,848.0,126,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),650346787985649574,42411782322,9.77,8.5,0.10515385121107,98,,850.0,127,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),657100107866943572,49533899523,9.79,8.52,0.14592126011848,481,,852.0,127,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639090217019806737,42319733800,9.82,8.55,0.13136011362076,56,,855.0,127,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),650347241181979918,47299684715,9.82,8.55,0.12830045819283,466,,855.0,127,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),641340675932046671,44471189104,9.82,8.55,0.09731508046389,245,,855.0,127,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),625576174795313095,48543748563,9.82,8.55,0.10470926016569,129,,855.0,127,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),661604971801703733,31937600071,9.82,8.55,0.13592255115509,896,,855.0,127,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),626703343154828920,44872193363,9.82,8.55,0.10242290049791,449,,855.0,127,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),503981618193848817,50863947063,9.82,8.55,0.0936077311635,895,,855.0,127,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),631206942786624833,48956587487,9.82,8.55,0.07400941848755,290,,855.0,127,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),622198475060125866,50260274391,9.89,8.6,0.14009195566177,955,,860.0,129,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),654849572344175305,48507240690,9.9,8.61,0.1061645001173,650,,861.0,129,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),640214776013625089,32795154341,9.95,8.66,0.14603298902512,412,,866.0,129,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649056534,46360369615,10.0,8.7,0.14988319575787,872,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649057290,45859082256,10.0,8.7,0.14599888026714,392,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649057326,45859051464,10.0,8.7,0.14599737524986,450,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649057938,45858204981,10.0,8.7,0.1459943652153,612,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649058046,45852217683,10.0,8.7,0.14599952101707,80,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649055778,46364399409,10.0,8.7,0.12322191148996,827,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649056066,46361087479,10.0,8.7,0.14547537267208,436,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649057110,46356378790,10.0,8.7,0.14569722115993,825,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649057218,46349930885,10.0,8.7,0.145991101861,561,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649057254,45859108651,10.0,8.7,0.14598421752453,602,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649057866,45858273813,10.0,8.7,0.14599779248238,695,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649058226,45851863384,10.0,8.7,0.14599581062794,109,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),646969541466884739,43302310177,10.0,8.7,0.09943464398384,624,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649057038,46360066836,10.0,8.7,0.13439942896366,222,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649056966,46360066846,10.0,8.7,0.13963586091995,534,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649056678,46360369602,10.0,8.7,0.14020225405693,785,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649056930,46360066859,10.0,8.7,0.13951502740383,44,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649057434,45858404037,10.0,8.7,0.14599432051182,739,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649056858,46360066898,10.0,8.7,0.14609344303608,297,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649058262,45851752448,10.0,8.7,0.1459905654192,902,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649058694,45851031459,10.0,8.7,0.14598426222801,650,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649058874,45850813795,10.0,8.7,0.14599214494228,769,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),639086973649056210,46360369660,10.0,8.7,0.13383223116398,423,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),655978715561003453,51075910229,10.0,8.7,0.12750947475433,154,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),644718375666403259,50375791970,10.0,8.7,0.13284683227539,631,,870.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),661606240258354798,47064201600,10.01,8.71,0.09693922847509,382,,871.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),635711906856695669,47017267076,10.01,8.71,0.13304388523102,464,,871.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),661604971803129765,48104320272,10.02,8.72,0.13100002706051,960,,872.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),705503034244373459,44305293669,10.04,8.74,0.12682090699673,44,,874.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),622200377522355114,49042264144,10.04,8.74,0.14433242380619,143,,874.0,130,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),633460107061591668,50969647248,10.16,8.84,0.13595789670944,908,,884.0,132,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),625576174809794311,50407211046,10.21,8.89,0.10493031144142,932,,889.0,132,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),657101372167274361,49712202491,10.26,8.93,0.10448098927736,543,,893.0,133,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),633459376595391615,47409173849,10.26,8.93,0.142512768507,882,,893.0,133,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),635708009635912275,40097830997,10.26,8.93,0.10540841519833,945,,893.0,133,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),596305411417211473,50640854103,10.28,8.95,0.08256833255291,106,,895.0,133,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),658229808751813017,50894498196,10.29,8.96,0.08044960349798,714,,896.0,133,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),660479071908681303,49927345712,10.31,8.98,0.07991220802069,97,,898.0,133,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),646968272998715333,49888053155,10.35,9.0,0.14928829669952,122,,900.0,135,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),645842373111890515,48962542960,10.35,9.0,0.14599895477295,135,,900.0,135,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),627827974582112523,38940372146,10.35,9.0,0.10280995815992,111,,900.0,135,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),654849572371885657,34862453567,10.35,9.0,0.08527610450983,79,,900.0,135,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),744915327430291245,47842228128,10.35,9.0,0.10537318140268,92,,900.0,135,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),628957117759029769,50737160984,10.35,9.0,0.0912140160799,769,,900.0,135,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),640214776011888161,45958724503,10.37,9.02,0.08937125653028,251,,902.0,135,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),655978715564355161,51060750457,10.44,9.09,0.14374351501465,241,,909.0,135,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),643591841763688909,46018616350,10.51,9.15,0.14487336575985,785,,915.0,136,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),644717288463304521,50508684745,10.55,9.19,0.09667286276817,257,,919.0,136,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),624450274879881275,45167073362,10.61,9.23,0.09488385915756,171,,923.0,138,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),782073729094216287,36798105356,10.75,9.36,0.14901666343212,129,,936.0,139,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),696510501833724798,50038553880,10.78,9.39,0.0817087367177,662,,939.0,139,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),648094988160914850,43976150030,10.82,9.41,0.0965550839901,559,,941.0,141,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),645845616413243877,48356111681,10.82,9.41,0.10830968618393,992,,941.0,141,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),646969541463898287,46032990686,10.82,9.41,0.10710274428129,584,,941.0,141,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),650349216050317281,50888989036,10.82,9.41,0.13514971733093,352,,941.0,141,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),634583374044906868,47340876963,10.96,9.54,0.14399456977844,870,,954.0,142,2003.0,264
M4A4 | Tooth Fairy (Minimal Wear),632332389475802179,32673246051,11.0,9.58,0.07935802638531,159,,958.0,142,2003.0,264
